gene	strain_count	frequency_percent
Strep_C27332	1	11.11111111111111
Strep_C27331	1	11.11111111111111
Strep_C27330	1	11.11111111111111
Strep_C2732	1	11.11111111111111
Strep_C27329	1	11.11111111111111
Strep_C27327	1	11.11111111111111
Strep_C27326	1	11.11111111111111
Strep_C27325	1	11.11111111111111
Strep_C27324	1	11.11111111111111
Strep_C27177	1	11.11111111111111
Strep_C27173	1	11.11111111111111
Strep_C26952	1	11.11111111111111
Strep_C27021	1	11.11111111111111
Strep_C27037	1	11.11111111111111
Strep_C27035	1	11.11111111111111
Strep_C27034	1	11.11111111111111
Strep_C27033	1	11.11111111111111
Strep_C27032	1	11.11111111111111
Strep_C27030	1	11.11111111111111
Strep_C2702	1	11.11111111111111
Strep_C27023	1	11.11111111111111
Strep_C27020	1	11.11111111111111
Strep_C27039	1	11.11111111111111
Strep_C27019	1	11.11111111111111
Strep_C27018	1	11.11111111111111
Strep_C27016	1	11.11111111111111
Strep_C27015	1	11.11111111111111
Strep_C27013	1	11.11111111111111
Strep_C27012	1	11.11111111111111
Strep_C27011	1	11.11111111111111
Strep_C27010	1	11.11111111111111
Strep_C27038	1	11.11111111111111
Strep_C27040	1	11.11111111111111
Strep_C27172	1	11.11111111111111
Strep_C27053	1	11.11111111111111
Strep_C27063	1	11.11111111111111
Strep_C27062	1	11.11111111111111
Strep_C27061	1	11.11111111111111
Strep_C2705	1	11.11111111111111
Strep_C27059	1	11.11111111111111
Strep_C27058	1	11.11111111111111
Strep_C27055	1	11.11111111111111
Strep_C27054	1	11.11111111111111
Strep_C27052	1	11.11111111111111
Strep_C27041	1	11.11111111111111
Strep_C27051	1	11.11111111111111
Strep_C27048	1	11.11111111111111
Strep_C27047	1	11.11111111111111
Strep_C27046	1	11.11111111111111
Strep_C27045	1	11.11111111111111
Strep_C27044	1	11.11111111111111
Strep_C27043	1	11.11111111111111
Strep_C27042	1	11.11111111111111
Strep_C2700	1	11.11111111111111
Strep_C27009	1	11.11111111111111
Strep_C27008	1	11.11111111111111
Strep_C26965	1	11.11111111111111
Strep_C26975	1	11.11111111111111
Strep_C26974	1	11.11111111111111
Strep_C26972	1	11.11111111111111
Strep_C26971	1	11.11111111111111
Strep_C26969	1	11.11111111111111
Strep_C26968	1	11.11111111111111
Strep_C26967	1	11.11111111111111
Strep_C26966	1	11.11111111111111
Strep_C26964	1	11.11111111111111
Strep_C27007	1	11.11111111111111
Strep_C26962	1	11.11111111111111
Strep_C26961	1	11.11111111111111
Strep_C26959	1	11.11111111111111
Strep_C26958	1	11.11111111111111
Strep_C26956	1	11.11111111111111
Strep_C26955	1	11.11111111111111
Strep_C26954	1	11.11111111111111
Strep_C26953	1	11.11111111111111
Strep_C26976	1	11.11111111111111
Strep_C26977	1	11.11111111111111
Strep_C26978	1	11.11111111111111
Strep_C26979	1	11.11111111111111
Strep_C27005	1	11.11111111111111
Strep_C27004	1	11.11111111111111
Strep_C27002	1	11.11111111111111
Strep_C27001	1	11.11111111111111
Strep_C26	1	11.11111111111111
Strep_C26999	1	11.11111111111111
Strep_C26998	1	11.11111111111111
Strep_C26997	1	11.11111111111111
Strep_C26996	1	11.11111111111111
Strep_C26994	1	11.11111111111111
Strep_C26992	1	11.11111111111111
Strep_C26991	1	11.11111111111111
Strep_C26990	1	11.11111111111111
Strep_C2698	1	11.11111111111111
Strep_C26981	1	11.11111111111111
Strep_C26980	1	11.11111111111111
Strep_C2697	1	11.11111111111111
Strep_C27064	1	11.11111111111111
Strep_C27065	1	11.11111111111111
Strep_C27066	1	11.11111111111111
Strep_C27133	1	11.11111111111111
Strep_C27149	1	11.11111111111111
Strep_C27148	1	11.11111111111111
Strep_C27146	1	11.11111111111111
Strep_C27145	1	11.11111111111111
Strep_C27142	1	11.11111111111111
Strep_C27136	1	11.11111111111111
Strep_C27135	1	11.11111111111111
Strep_C27134	1	11.11111111111111
Strep_C27132	1	11.11111111111111
Strep_C27115	1	11.11111111111111
Strep_C27131	1	11.11111111111111
Strep_C27130	1	11.11111111111111
Strep_C2712	1	11.11111111111111
Strep_C27129	1	11.11111111111111
Strep_C27128	1	11.11111111111111
Strep_C27124	1	11.11111111111111
Strep_C27122	1	11.11111111111111
Strep_C27120	1	11.11111111111111
Strep_C27150	1	11.11111111111111
Strep_C27151	1	11.11111111111111
Strep_C27152	1	11.11111111111111
Strep_C27153	1	11.11111111111111
Strep_C27171	1	11.11111111111111
Strep_C27170	1	11.11111111111111
Strep_C27169	1	11.11111111111111
Strep_C27168	1	11.11111111111111
Strep_C27167	1	11.11111111111111
Strep_C27166	1	11.11111111111111
Strep_C27165	1	11.11111111111111
Strep_C27164	1	11.11111111111111
Strep_C27162	1	11.11111111111111
Strep_C27161	1	11.11111111111111
Strep_C2715	1	11.11111111111111
Strep_C27159	1	11.11111111111111
Strep_C27158	1	11.11111111111111
Strep_C27157	1	11.11111111111111
Strep_C27156	1	11.11111111111111
Strep_C27155	1	11.11111111111111
Strep_C27154	1	11.11111111111111
Strep_C2711	1	11.11111111111111
Strep_C27114	1	11.11111111111111
Strep_C27067	1	11.11111111111111
Strep_C27083	1	11.11111111111111
Strep_C27091	1	11.11111111111111
Strep_C27090	1	11.11111111111111
Strep_C27089	1	11.11111111111111
Strep_C27088	1	11.11111111111111
Strep_C27087	1	11.11111111111111
Strep_C27086	1	11.11111111111111
Strep_C27085	1	11.11111111111111
Strep_C27084	1	11.11111111111111
Strep_C27082	1	11.11111111111111
Strep_C27113	1	11.11111111111111
Strep_C27081	1	11.11111111111111
Strep_C27080	1	11.11111111111111
Strep_C2707	1	11.11111111111111
Strep_C27078	1	11.11111111111111
Strep_C27072	1	11.11111111111111
Strep_C27071	1	11.11111111111111
Strep_C2706	1	11.11111111111111
Strep_C27068	1	11.11111111111111
Strep_C27092	1	11.11111111111111
Strep_C27093	1	11.11111111111111
Strep_C27094	1	11.11111111111111
Strep_C27095	1	11.11111111111111
Strep_C27111	1	11.11111111111111
Strep_C27110	1	11.11111111111111
Strep_C2710	1	11.11111111111111
Strep_C27109	1	11.11111111111111
Strep_C27108	1	11.11111111111111
Strep_C27107	1	11.11111111111111
Strep_C27106	1	11.11111111111111
Strep_C27105	1	11.11111111111111
Strep_C27104	1	11.11111111111111
Strep_C27102	1	11.11111111111111
Strep_C27101	1	11.11111111111111
Strep_C27100	1	11.11111111111111
Strep_C270	1	11.11111111111111
Strep_C2709	1	11.11111111111111
Strep_C27099	1	11.11111111111111
Strep_C27097	1	11.11111111111111
Strep_C27096	1	11.11111111111111
Strep_C2651	1	11.11111111111111
Strep_C26519	1	11.11111111111111
Strep_C26518	1	11.11111111111111
Strep_C25936	1	11.11111111111111
Strep_C25952	1	11.11111111111111
Strep_C25950	1	11.11111111111111
Strep_C25947	1	11.11111111111111
Strep_C25943	1	11.11111111111111
Strep_C25942	1	11.11111111111111
Strep_C25941	1	11.11111111111111
Strep_C25939	1	11.11111111111111
Strep_C25938	1	11.11111111111111
Strep_C25934	1	11.11111111111111
Strep_C25957	1	11.11111111111111
Strep_C25933	1	11.11111111111111
Strep_C25932	1	11.11111111111111
Strep_C25929	1	11.11111111111111
Strep_C25925	1	11.11111111111111
Strep_C25923	1	11.11111111111111
Strep_C25922	1	11.11111111111111
Strep_C25919	1	11.11111111111111
Strep_C25918	1	11.11111111111111
Strep_C25955	1	11.11111111111111
Strep_C25959	1	11.11111111111111
Strep_C25861	1	11.11111111111111
Strep_C25971	1	11.11111111111111
Strep_C2597	1	11.11111111111111
Strep_C25979	1	11.11111111111111
Strep_C25978	1	11.11111111111111
Strep_C25977	1	11.11111111111111
Strep_C25976	1	11.11111111111111
Strep_C25975	1	11.11111111111111
Strep_C25974	1	11.11111111111111
Strep_C25973	1	11.11111111111111
Strep_C25970	1	11.11111111111111
Strep_C25961	1	11.11111111111111
Strep_C25969	1	11.11111111111111
Strep_C25968	1	11.11111111111111
Strep_C25967	1	11.11111111111111
Strep_C25966	1	11.11111111111111
Strep_C25965	1	11.11111111111111
Strep_C25964	1	11.11111111111111
Strep_C25963	1	11.11111111111111
Strep_C25962	1	11.11111111111111
Strep_C25916	1	11.11111111111111
Strep_C25912	1	11.11111111111111
Strep_C25911	1	11.11111111111111
Strep_C25878	1	11.11111111111111
Strep_C2588	1	11.11111111111111
Strep_C25889	1	11.11111111111111
Strep_C25888	1	11.11111111111111
Strep_C25887	1	11.11111111111111
Strep_C25886	1	11.11111111111111
Strep_C25884	1	11.11111111111111
Strep_C25883	1	11.11111111111111
Strep_C25879	1	11.11111111111111
Strep_C25872	1	11.11111111111111
Strep_C25910	1	11.11111111111111
Strep_C25871	1	11.11111111111111
Strep_C25870	1	11.11111111111111
Strep_C25868	1	11.11111111111111
Strep_C25867	1	11.11111111111111
Strep_C25866	1	11.11111111111111
Strep_C25865	1	11.11111111111111
Strep_C25864	1	11.11111111111111
Strep_C25863	1	11.11111111111111
Strep_C25890	1	11.11111111111111
Strep_C25891	1	11.11111111111111
Strep_C25892	1	11.11111111111111
Strep_C25894	1	11.11111111111111
Strep_C2590	1	11.11111111111111
Strep_C25909	1	11.11111111111111
Strep_C25908	1	11.11111111111111
Strep_C25907	1	11.11111111111111
Strep_C25906	1	11.11111111111111
Strep_C25905	1	11.11111111111111
Strep_C25904	1	11.11111111111111
Strep_C25903	1	11.11111111111111
Strep_C25902	1	11.11111111111111
Strep_C25901	1	11.11111111111111
Strep_C25900	1	11.11111111111111
Strep_C2589	1	11.11111111111111
Strep_C25899	1	11.11111111111111
Strep_C25898	1	11.11111111111111
Strep_C25897	1	11.11111111111111
Strep_C25896	1	11.11111111111111
Strep_C25895	1	11.11111111111111
Strep_C25980	1	11.11111111111111
Strep_C25981	1	11.11111111111111
Strep_C25983	1	11.11111111111111
Strep_C26049	1	11.11111111111111
Strep_C26059	1	11.11111111111111
Strep_C26058	1	11.11111111111111
Strep_C26057	1	11.11111111111111
Strep_C26056	1	11.11111111111111
Strep_C26055	1	11.11111111111111
Strep_C26051	1	11.11111111111111
Strep_C26050	1	11.11111111111111
Strep_C2604	1	11.11111111111111
Strep_C26048	1	11.11111111111111
Strep_C26033	1	11.11111111111111
Strep_C26045	1	11.11111111111111
Strep_C26044	1	11.11111111111111
Strep_C26041	1	11.11111111111111
Strep_C26040	1	11.11111111111111
Strep_C26039	1	11.11111111111111
Strep_C26037	1	11.11111111111111
Strep_C26036	1	11.11111111111111
Strep_C26035	1	11.11111111111111
Strep_C2605	1	11.11111111111111
Strep_C26061	1	11.11111111111111
Strep_C26062	1	11.11111111111111
Strep_C26063	1	11.11111111111111
Strep_C26092	1	11.11111111111111
Strep_C26091	1	11.11111111111111
Strep_C26089	1	11.11111111111111
Strep_C26087	1	11.11111111111111
Strep_C26084	1	11.11111111111111
Strep_C26083	1	11.11111111111111
Strep_C26082	1	11.11111111111111
Strep_C26080	1	11.11111111111111
Strep_C2607	1	11.11111111111111
Strep_C26078	1	11.11111111111111
Strep_C26072	1	11.11111111111111
Strep_C26071	1	11.11111111111111
Strep_C26070	1	11.11111111111111
Strep_C26068	1	11.11111111111111
Strep_C26067	1	11.11111111111111
Strep_C26065	1	11.11111111111111
Strep_C26064	1	11.11111111111111
Strep_C26034	1	11.11111111111111
Strep_C26032	1	11.11111111111111
Strep_C25984	1	11.11111111111111
Strep_C25995	1	11.11111111111111
Strep_C26010	1	11.11111111111111
Strep_C26009	1	11.11111111111111
Strep_C26007	1	11.11111111111111
Strep_C26006	1	11.11111111111111
Strep_C26004	1	11.11111111111111
Strep_C26003	1	11.11111111111111
Strep_C25	1	11.11111111111111
Strep_C25997	1	11.11111111111111
Strep_C25994	1	11.11111111111111
Strep_C26031	1	11.11111111111111
Strep_C25993	1	11.11111111111111
Strep_C25992	1	11.11111111111111
Strep_C25991	1	11.11111111111111
Strep_C25990	1	11.11111111111111
Strep_C25989	1	11.11111111111111
Strep_C25987	1	11.11111111111111
Strep_C25986	1	11.11111111111111
Strep_C25985	1	11.11111111111111
Strep_C26011	1	11.11111111111111
Strep_C26012	1	11.11111111111111
Strep_C26013	1	11.11111111111111
Strep_C26014	1	11.11111111111111
Strep_C26030	1	11.11111111111111
Strep_C2602	1	11.11111111111111
Strep_C26029	1	11.11111111111111
Strep_C26028	1	11.11111111111111
Strep_C26027	1	11.11111111111111
Strep_C26026	1	11.11111111111111
Strep_C26025	1	11.11111111111111
Strep_C26024	1	11.11111111111111
Strep_C26023	1	11.11111111111111
Strep_C26022	1	11.11111111111111
Strep_C26020	1	11.11111111111111
Strep_C2601	1	11.11111111111111
Strep_C26019	1	11.11111111111111
Strep_C26018	1	11.11111111111111
Strep_C26017	1	11.11111111111111
Strep_C26016	1	11.11111111111111
Strep_C26015	1	11.11111111111111
Strep_C25862	1	11.11111111111111
Strep_C25860	1	11.11111111111111
Strep_C26517	1	11.11111111111111
Strep_C25688	1	11.11111111111111
Strep_C25698	1	11.11111111111111
Strep_C25697	1	11.11111111111111
Strep_C25696	1	11.11111111111111
Strep_C25695	1	11.11111111111111
Strep_C25694	1	11.11111111111111
Strep_C25691	1	11.11111111111111
Strep_C25690	1	11.11111111111111
Strep_C25689	1	11.11111111111111
Strep_C25687	1	11.11111111111111
Strep_C256	1	11.11111111111111
Strep_C25685	1	11.11111111111111
Strep_C25683	1	11.11111111111111
Strep_C25680	1	11.11111111111111
Strep_C2567	1	11.11111111111111
Strep_C25677	1	11.11111111111111
Strep_C2566	1	11.11111111111111
Strep_C25669	1	11.11111111111111
Strep_C25665	1	11.11111111111111
Strep_C25699	1	11.11111111111111
Strep_C25701	1	11.11111111111111
Strep_C25859	1	11.11111111111111
Strep_C25717	1	11.11111111111111
Strep_C2572	1	11.11111111111111
Strep_C25729	1	11.11111111111111
Strep_C25727	1	11.11111111111111
Strep_C25726	1	11.11111111111111
Strep_C25725	1	11.11111111111111
Strep_C25723	1	11.11111111111111
Strep_C2571	1	11.11111111111111
Strep_C25718	1	11.11111111111111
Strep_C25716	1	11.11111111111111
Strep_C25702	1	11.11111111111111
Strep_C25715	1	11.11111111111111
Strep_C25713	1	11.11111111111111
Strep_C25712	1	11.11111111111111
Strep_C25709	1	11.11111111111111
Strep_C25706	1	11.11111111111111
Strep_C25705	1	11.11111111111111
Strep_C25704	1	11.11111111111111
Strep_C25703	1	11.11111111111111
Strep_C25664	1	11.11111111111111
Strep_C25663	1	11.11111111111111
Strep_C25662	1	11.11111111111111
Strep_C25620	1	11.11111111111111
Strep_C2562	1	11.11111111111111
Strep_C25629	1	11.11111111111111
Strep_C25628	1	11.11111111111111
Strep_C25627	1	11.11111111111111
Strep_C25626	1	11.11111111111111
Strep_C25624	1	11.11111111111111
Strep_C25623	1	11.11111111111111
Strep_C25622	1	11.11111111111111
Strep_C25619	1	11.11111111111111
Strep_C25660	1	11.11111111111111
Strep_C25614	1	11.11111111111111
Strep_C25611	1	11.11111111111111
Strep_C25608	1	11.11111111111111
Strep_C25606	1	11.11111111111111
Strep_C25605	1	11.11111111111111
Strep_C25604	1	11.11111111111111
Strep_C25603	1	11.11111111111111
Strep_C25602	1	11.11111111111111
Strep_C25630	1	11.11111111111111
Strep_C25631	1	11.11111111111111
Strep_C25632	1	11.11111111111111
Strep_C25633	1	11.11111111111111
Strep_C2565	1	11.11111111111111
Strep_C25659	1	11.11111111111111
Strep_C25658	1	11.11111111111111
Strep_C25657	1	11.11111111111111
Strep_C25655	1	11.11111111111111
Strep_C25654	1	11.11111111111111
Strep_C25653	1	11.11111111111111
Strep_C2564	1	11.11111111111111
Strep_C25648	1	11.11111111111111
Strep_C25645	1	11.11111111111111
Strep_C25640	1	11.11111111111111
Strep_C2563	1	11.11111111111111
Strep_C25639	1	11.11111111111111
Strep_C25638	1	11.11111111111111
Strep_C25636	1	11.11111111111111
Strep_C25635	1	11.11111111111111
Strep_C25634	1	11.11111111111111
Strep_C25730	1	11.11111111111111
Strep_C25731	1	11.11111111111111
Strep_C25732	1	11.11111111111111
Strep_C25822	1	11.11111111111111
Strep_C2582	1	11.11111111111111
Strep_C25829	1	11.11111111111111
Strep_C25828	1	11.11111111111111
Strep_C25827	1	11.11111111111111
Strep_C25826	1	11.11111111111111
Strep_C25825	1	11.11111111111111
Strep_C25824	1	11.11111111111111
Strep_C25823	1	11.11111111111111
Strep_C25821	1	11.11111111111111
Strep_C25809	1	11.11111111111111
Strep_C25820	1	11.11111111111111
Strep_C25819	1	11.11111111111111
Strep_C25818	1	11.11111111111111
Strep_C25815	1	11.11111111111111
Strep_C25814	1	11.11111111111111
Strep_C25813	1	11.11111111111111
Strep_C25812	1	11.11111111111111
Strep_C25811	1	11.11111111111111
Strep_C25830	1	11.11111111111111
Strep_C25831	1	11.11111111111111
Strep_C25832	1	11.11111111111111
Strep_C25833	1	11.11111111111111
Strep_C25858	1	11.11111111111111
Strep_C25857	1	11.11111111111111
Strep_C25856	1	11.11111111111111
Strep_C25854	1	11.11111111111111
Strep_C25853	1	11.11111111111111
Strep_C25852	1	11.11111111111111
Strep_C25851	1	11.11111111111111
Strep_C25850	1	11.11111111111111
Strep_C25847	1	11.11111111111111
Strep_C25845	1	11.11111111111111
Strep_C25844	1	11.11111111111111
Strep_C25842	1	11.11111111111111
Strep_C25840	1	11.11111111111111
Strep_C2583	1	11.11111111111111
Strep_C25836	1	11.11111111111111
Strep_C25835	1	11.11111111111111
Strep_C25834	1	11.11111111111111
Strep_C25810	1	11.11111111111111
Strep_C25808	1	11.11111111111111
Strep_C25733	1	11.11111111111111
Strep_C25748	1	11.11111111111111
Strep_C25755	1	11.11111111111111
Strep_C25754	1	11.11111111111111
Strep_C25753	1	11.11111111111111
Strep_C25752	1	11.11111111111111
Strep_C25751	1	11.11111111111111
Strep_C25750	1	11.11111111111111
Strep_C2574	1	11.11111111111111
Strep_C25749	1	11.11111111111111
Strep_C25747	1	11.11111111111111
Strep_C25804	1	11.11111111111111
Strep_C25746	1	11.11111111111111
Strep_C25745	1	11.11111111111111
Strep_C25743	1	11.11111111111111
Strep_C25742	1	11.11111111111111
Strep_C25738	1	11.11111111111111
Strep_C25737	1	11.11111111111111
Strep_C25735	1	11.11111111111111
Strep_C25734	1	11.11111111111111
Strep_C25756	1	11.11111111111111
Strep_C25757	1	11.11111111111111
Strep_C25758	1	11.11111111111111
Strep_C25764	1	11.11111111111111
Strep_C2579	1	11.11111111111111
Strep_C25790	1	11.11111111111111
Strep_C2578	1	11.11111111111111
Strep_C25789	1	11.11111111111111
Strep_C25785	1	11.11111111111111
Strep_C25784	1	11.11111111111111
Strep_C25783	1	11.11111111111111
Strep_C25782	1	11.11111111111111
Strep_C25781	1	11.11111111111111
Strep_C25779	1	11.11111111111111
Strep_C25775	1	11.11111111111111
Strep_C25773	1	11.11111111111111
Strep_C25772	1	11.11111111111111
Strep_C25770	1	11.11111111111111
Strep_C25767	1	11.11111111111111
Strep_C25766	1	11.11111111111111
Strep_C25765	1	11.11111111111111
Strep_C26093	1	11.11111111111111
Strep_C26094	1	11.11111111111111
Strep_C26095	1	11.11111111111111
Strep_C26367	1	11.11111111111111
Strep_C26375	1	11.11111111111111
Strep_C26374	1	11.11111111111111
Strep_C26372	1	11.11111111111111
Strep_C26371	1	11.11111111111111
Strep_C26370	1	11.11111111111111
Strep_C2636	1	11.11111111111111
Strep_C26369	1	11.11111111111111
Strep_C26368	1	11.11111111111111
Strep_C26366	1	11.11111111111111
Strep_C26380	1	11.11111111111111
Strep_C26365	1	11.11111111111111
Strep_C26363	1	11.11111111111111
Strep_C2635	1	11.11111111111111
Strep_C26359	1	11.11111111111111
Strep_C26358	1	11.11111111111111
Strep_C26357	1	11.11111111111111
Strep_C26355	1	11.11111111111111
Strep_C26354	1	11.11111111111111
Strep_C26376	1	11.11111111111111
Strep_C26383	1	11.11111111111111
Strep_C26096	1	11.11111111111111
Strep_C26397	1	11.11111111111111
Strep_C26405	1	11.11111111111111
Strep_C26404	1	11.11111111111111
Strep_C26403	1	11.11111111111111
Strep_C26402	1	11.11111111111111
Strep_C26401	1	11.11111111111111
Strep_C26400	1	11.11111111111111
Strep_C263	1	11.11111111111111
Strep_C26398	1	11.11111111111111
Strep_C26396	1	11.11111111111111
Strep_C26384	1	11.11111111111111
Strep_C26395	1	11.11111111111111
Strep_C26393	1	11.11111111111111
Strep_C26392	1	11.11111111111111
Strep_C26391	1	11.11111111111111
Strep_C26390	1	11.11111111111111
Strep_C26389	1	11.11111111111111
Strep_C26386	1	11.11111111111111
Strep_C26385	1	11.11111111111111
Strep_C26352	1	11.11111111111111
Strep_C26351	1	11.11111111111111
Strep_C26350	1	11.11111111111111
Strep_C26311	1	11.11111111111111
Strep_C26327	1	11.11111111111111
Strep_C26326	1	11.11111111111111
Strep_C26325	1	11.11111111111111
Strep_C26322	1	11.11111111111111
Strep_C26317	1	11.11111111111111
Strep_C26315	1	11.11111111111111
Strep_C26313	1	11.11111111111111
Strep_C26312	1	11.11111111111111
Strep_C26310	1	11.11111111111111
Strep_C26349	1	11.11111111111111
Strep_C26309	1	11.11111111111111
Strep_C26307	1	11.11111111111111
Strep_C26305	1	11.11111111111111
Strep_C26304	1	11.11111111111111
Strep_C26302	1	11.11111111111111
