gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene	protein_id	locus_tag	gene_id	product	go_ids	go_process	go_function	go_component	annotation_source
Strep_C91108	Strep_C91108A22	5	0.0357142857142857	A0A0N6ZLX4	A0A1H4SA40	A0A0M4DSB8,A0A1W5YZ83,A0A0U3LIS0	105	140	A0A1H4SA40			Large ribosomal subunit protein uL2	GO:0002181;GO:0019843;GO:0003735;GO:0016740;GO:0015934	cytoplasmic translation [GO:0002181]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; transferase activity [GO:0016740]	large ribosomal subunit [GO:0015934]	cluster_representative
Strep_C91109	Strep_C91109A20	9	0.0642857142857142	A0A5J6J565	A0A1H4SB41	A0A1P8TGZ5,A0A5J6HHA8,A0A5P2XE78	81	140	A0A5J6J565			Small ribosomal subunit protein uS8	GO:0006412;GO:0019843;GO:0003735;GO:0005737;GO:1990904;GO:0005840	translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]	dominant_protein
Strep_C91110	Strep_C91110A112	6	0.0428571428571428	A0A1W5YZA0	A0A1H4SBG1	A0A0M4DSA6,A0A6G9FIW7,B4V4Y5	123	140	A0A1H4SBG1			Large ribosomal subunit protein uL6	GO:0002181;GO:0019843;GO:0003735;GO:0022625	cytoplasmic translation [GO:0002181]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]	cluster_representative
Strep_C91381	Strep_C91381A19	2	0.0142857142857142	A0A7H8ZWV0	A0A345HZH3	A0A291Q5X7,A0A5J6GJ63,A0A0C5GBG8	153	140	A0A345HZH3			Triosephosphate isomerase (EC 5.3.1.1)	GO:0006094;GO:0046166;GO:0019563;GO:0006096;GO:0004807;GO:0005829	gluconeogenesis [GO:0006094]; glyceraldehyde-3-phosphate biosynthetic process [GO:0046166]; glycerol catabolic process [GO:0019563]; glycolytic process [GO:0006096]	triose-phosphate isomerase activity [GO:0004807]	cytosol [GO:0005829]	cluster_representative
Strep_C91416	Strep_C91416A118	2	0.0142857142857142	A0A3S8XXF0	A0A387HE04	A0A516R444,A0A3G4VRE6,B4V641	205	140	A0A387HE04			S-adenosylmethionine synthase (EC 2.5.1.6)	GO:0004478		methionine adenosyltransferase activity [GO:0004478]		cluster_representative
Strep_C9160	Strep_C9160A0	1	0.0071428571428571	A0A3Q9JZR3	A0A3Q9JZR3	A0A1B1AZY4,A0A1Z2KZ55,A0A387HQN1	226	140	A0A3Q9JZR3			Transaldolase (EC 2.2.1.2)	GO:0005975;GO:0006098;GO:0004801;GO:0005737	carbohydrate metabolic process [GO:0005975]; pentose-phosphate shunt [GO:0006098]	transaldolase activity [GO:0004801]	cytoplasm [GO:0005737]	dominant_protein
Strep_C91811	Strep_C91811A0	1	0.0071428571428571	A0A5J6F581	A0A5J6F581	A0A5Q0L7A5,A0A7H8ZK66,A0A3S8WQB9	282	137	A0A5J6F581			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	GO:0006631;GO:0003857;GO:0070403	fatty acid metabolic process [GO:0006631]	3-hydroxyacyl-CoA dehydrogenase activity [GO:0003857]; NAD+ binding [GO:0070403]		dominant_protein
Strep_C91816	Strep_C91816A130	3	0.0214285714285714	A0A222STH5	A0A5J6F5B8	A0A3G4VSB5,B4VFV8,A0A1V0U6X7	136	137	A0A222STH5			deleted					dominant_protein
Strep_C92016	Strep_C92016A44	2	0.0142857142857142	A0A1V0U692	A0A5P2DX21	A0A0G3UY86,B4V8J2,A0A5P8JZZ0	151	140	A0A1V0U692			Histidine--tRNA ligase (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)	GO:0006427;GO:0005524;GO:0004821;GO:0005737	histidyl-tRNA aminoacylation [GO:0006427]	ATP binding [GO:0005524]; histidine-tRNA ligase activity [GO:0004821]	cytoplasm [GO:0005737]	dominant_protein
Strep_C92296	Strep_C92296A177	2	0.0142857142857142	A0A7G6XHH6	A0A0U3QBV3	A0A1V0UFE0,A0A7H8ZQC6,A0A5P9WKL7	385	140	A0A1V0UFE0			Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1)	GO:0022904;GO:0006099;GO:0051537;GO:0051538;GO:0051539;GO:0009055;GO:0046872;GO:0008177	respiratory electron transport chain [GO:0022904]; tricarboxylic acid cycle [GO:0006099]	2 iron, 2 sulfur cluster binding [GO:0051537]; 3 iron, 4 sulfur cluster binding [GO:0051538]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; succinate dehydrogenase (quinone) activity [GO:0008177]		alternative_protein_1
Strep_C92300	Strep_C92300A19	5	0.0357142857142857	A0A5J6JEY8	A0A0U3QC71	A0A1L6PRM8,A0A0U3CWK4,A0A0M3QNV1	129	140	A0A5J6JEY8			Small ribosomal subunit protein uS4	GO:0042274;GO:0006412;GO:0019843;GO:0003735;GO:0015935	ribosomal small subunit biogenesis [GO:0042274]; translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	small ribosomal subunit [GO:0015935]	dominant_protein
Strep_C92313	Strep_C92313A152	2	0.0142857142857142	N0CW28	A0A1H4I9V2	A0A1H4I9Y7,A0A0A8ENZ3,A0A5P9WIV0	156	140	N0CW28			3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	GO:0009098;GO:0003861;GO:0009316	L-leucine biosynthetic process [GO:0009098]	3-isopropylmalate dehydratase activity [GO:0003861]	3-isopropylmalate dehydratase complex [GO:0009316]	dominant_protein
Strep_C92327	Strep_C92327A301	2	0.0142857142857142	N0CJ99	A0A1H4IAH3	A0A1H4V058,A0A7G1PDZ9,A0A1Z1WD05	498	140	N0CJ99			NADP oxidoreductase coenzyme F420-dependent					dominant_protein
Strep_C92418	Strep_C92418A5	22	0.157142857142857	A0A1B1M5W8	A0A1B1M5W8	A0A0U3Q6S4,A0A514JYY0,A0A2U9NYY3	61	140	A0A1B1M5W8			Large ribosomal subunit protein bL35	GO:0006412;GO:0003735;GO:0022625	translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]	dominant_protein
Strep_C92421	Strep_C92421A70	15	0.107142857142857	A0A2R4SY62	A0A2R4SY62	A0A6M4PPN5,A0A3G2JLE4,A0A1A9IS89	72	140	A0A2R4SY62			Bifunctional nuclease family protein	GO:0004518		nuclease activity [GO:0004518]		dominant_protein
Strep_C92445	Strep_C92445A65	7	0.05	A0A514JU00	A0A089X7Q0	A0A7L4Y317,A0A5J6I8A3,A0A0K2AWM8	178	139	A0A514JU00			NADH-quinone oxidoreductase subunit B (EC 7.1.1.-) (NADH dehydrogenase I subunit B) (NDH-1 subunit B)	GO:0009060;GO:0015990;GO:0051539;GO:0005506;GO:0008137;GO:0050136;GO:0048038;GO:0005886;GO:0045271	aerobic respiration [GO:0009060]; electron transport coupled proton transport [GO:0015990]	4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; NADH:ubiquinone reductase (non-electrogenic) activity [GO:0050136]; quinone binding [GO:0048038]	plasma membrane [GO:0005886]; respiratory chain complex I [GO:0045271]	dominant_protein
Strep_C92572	Strep_C92572A0	1	0.0071428571428571	A0A0A8EHR1	A0A0A8EHR1	A0A1U9R307,A0A2R4JMW1,N0CHG7	487	139	A0A1U9R307			Aminoglycoside phosphotransferase	GO:0016740		transferase activity [GO:0016740]		alternative_protein_1
Strep_C92744	Strep_C92744A102	2	0.0142857142857142	B4VFD2	A0A0B5DH23	A0A0F7VSX3,A0A0C5G1P5,A0A0U3PWI6	166	140	A0A0B5DH23			Class I SAM-dependent methyltransferase	GO:0071770;GO:0032259;GO:0008168;GO:0005886	DIM/DIP cell wall layer assembly [GO:0071770]; methylation [GO:0032259]	methyltransferase activity [GO:0008168]	plasma membrane [GO:0005886]	cluster_representative
Strep_C92888	Strep_C92888A0	1	0.0071428571428571	A0A0C5GDH0	A0A0C5GDH0	A0A1H4P983,A0A0F7W8S4,A0A7H0NN78	143	139	A0A0C5GDH0			Urocanate hydratase (Urocanase) (EC 4.2.1.49) (Imidazolonepropionate hydrolase)	GO:0019556;GO:0019557;GO:0016153;GO:0005737	L-histidine catabolic process to glutamate and formamide [GO:0019556]; L-histidine catabolic process to glutamate and formate [GO:0019557]	urocanate hydratase activity [GO:0016153]	cytoplasm [GO:0005737]	dominant_protein
Strep_C92993	Strep_C92993A124	2	0.0142857142857142	A0A3G4W1N5	A0A0F7G045	A0A1U9R1C5,A0A6C0PWZ2,A0A7H8ZXW9	133	140	A0A0F7G045			Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT (EC 6.3.5.13)	GO:0071555;GO:0009252;GO:0008360;GO:0016881;GO:0005524;GO:0140282;GO:0008270	cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	acid-amino acid ligase activity [GO:0016881]; ATP binding [GO:0005524]; carbon-nitrogen ligase activity on lipid II [GO:0140282]; zinc ion binding [GO:0008270]		cluster_representative
Strep_C93036	Strep_C93036A2267	3	0.0214285714285714	A0A0F7N8P5	A0A0F7N6Y3	A0A222SWY3,G2P1A8,A0A1H4Q436	2847	140	G2P1A8			GCN5-related N-acetyltransferase	GO:0008080;GO:0005737		N-acetyltransferase activity [GO:0008080]	cytoplasm [GO:0005737]	alternative_protein_2
Strep_C93096	Strep_C93096A242	5	0.0357142857142857	A0A0U3KEU2	A0A0G3UFG2	A0A1V0R2M1,A0A3G4VUM8,B4VBM0	252	140	A0A0U3KEU2			Phosphate transport regulator					dominant_protein
Strep_C93372	Strep_C93372A0	1	0.0071428571428571	A0A6I6W7U0	A0A6I6W7U0	A0A0A8ESY5,A0A0F7NDL5,A0A7H0IJY5	140	140	A0A7H0IJY5			Octanoyltransferase (EC 2.3.1.181) (Lipoate-protein ligase B) (Lipoyl/octanoyl transferase) (Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase)	GO:0009249;GO:0033819;GO:0005737	protein lipoylation [GO:0009249]	lipoyl(octanoyl) transferase activity [GO:0033819]	cytoplasm [GO:0005737]	alternative_protein_3
Strep_C93374	Strep_C93374A34	2	0.0142857142857142	A0A7H8ZZ46	A0A6I6W7W1	A0A0M5J5D4,A0A0F7MYY9,A0A6G9FNW7	170	139	A0A7H8ZZ46			deleted					dominant_protein
Strep_C93379	Strep_C93379A33	2	0.0142857142857142	A0A1V0U841	A0A6I6W815	A0A0U3QCK8,A0A0G3UJ28,A0A6I6FBE7	139	140	A0A1V0U841			Esterase	GO:0052689		carboxylic ester hydrolase activity [GO:0052689]		dominant_protein
Strep_C93387	Strep_C93387A0	1	0.0071428571428571	A0A6I6W879	A0A6I6W879	A0A0U3PKP5,A0A2K9FG06,A0A6C0Q2D5	141	137	A0A6I6W879			deleted					dominant_protein
Strep_C93453	Strep_C93453A0	1	0.0071428571428571	A0A7D5ZL88	A0A7D5ZL88	A0A0U3NM55,A0A1V0U106,A0A2N9BGS1	239	140	A0A1V0U106			Cytochrome bc1 complex cytochrome b subunit (EC 7.1.1.8) (Cytochrome bc1 reductase complex subunit QcrB)	GO:0022904;GO:0046872;GO:0008121;GO:0005886	respiratory electron transport chain [GO:0022904]	metal ion binding [GO:0046872]; ubiquinol-cytochrome-c reductase activity [GO:0008121]	plasma membrane [GO:0005886]	alternative_protein_2
Strep_C93536	Strep_C93536A0	1	0.0071428571428571	A0A7G3UPN0	A0A7G3UPN0	A0A0A8EW25,A0A1S6JG23,A0A7G1PEM7	312	139	A0A7G3UPN0			Acetoacetate--CoA ligase	GO:0006629;GO:0030729	lipid metabolic process [GO:0006629]	acetoacetate-CoA ligase activity [GO:0030729]		dominant_protein
Strep_C93556	Strep_C93556A140	2	0.0142857142857142	A0A6N9VDQ0	A0A7G7BDG2	A0A7G6XEZ1,A0A1U9P4E8,A0A1H4UWN5	159	140	A0A6N9VDQ0			Trk system potassium uptake protein TrkA	GO:0015079;GO:0005886		potassium ion transmembrane transporter activity [GO:0015079]	plasma membrane [GO:0005886]	dominant_protein
Strep_C93645	Strep_C93645A2556	4	0.0285714285714285	A0A1U9P0G9	A0A7H1BFX0	A0A1L6PUK1,A0A7H0NL53,B1VP98	3328	140	A0A7H1BFX0			LacI family DNA-binding transcriptional regulator	GO:0003700;GO:0000976		DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]		cluster_representative
Strep_C93694	Strep_C93694A73	3	0.0214285714285714	A0A516R451	A0A7H8ILW0	A0A7R8RKJ6,A0A6N9VIX6,A0A0C5FMW0	133	139	A0A516R451			Bifunctional protein PyrR [Includes: Pyrimidine operon regulatory protein; Uracil phosphoribosyltransferase (UPRTase) (EC 2.4.2.9)]	GO:0006355;GO:0004845	regulation of DNA-templated transcription [GO:0006355]	uracil phosphoribosyltransferase activity [GO:0004845]		dominant_protein
Strep_C93994	Strep_C93994A0	1	0.0071428571428571	A0A7T1TAK0	A0A7T1TAK0	A0A0F7FQV6,A0A3G4VR65,A0A6H0CK07	147	140	A0A7T1TAK0			Histidinol dehydrogenase (HDH) (EC 1.1.1.23)	GO:0000105;GO:0004399;GO:0051287;GO:0008270;GO:0005829	L-histidine biosynthetic process [GO:0000105]	histidinol dehydrogenase activity [GO:0004399]; NAD binding [GO:0051287]; zinc ion binding [GO:0008270]	cytosol [GO:0005829]	dominant_protein
Strep_C94003	Strep_C94003A0	1	0.0071428571428571	A0A7T1WUL4	A0A7T1WUL4	A0A1H4WDN1,A0A1U9NVB5,A0A7H0ILV5	140	140	A0A7T1WUL4			Uroporphyrinogen-III C-methyltransferase (EC 2.1.1.107)	GO:0009236;GO:0032259;GO:0019354;GO:0051287;GO:0043115;GO:0051266;GO:0004851	cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]; siroheme biosynthetic process [GO:0019354]	NAD binding [GO:0051287]; precorrin-2 dehydrogenase activity [GO:0043115]; sirohydrochlorin ferrochelatase activity [GO:0051266]; uroporphyrin-III C-methyltransferase activity [GO:0004851]		dominant_protein
Strep_C94358	Strep_C94358A11	2	0.0142857142857142	A0A6G9FQ16	A0A3G4VQ25	A0A2S2G2S4,G2NAJ7,A0A5B8J2K4	131	140	A0A6G9FQ16			deleted					dominant_protein
Strep_C94490	Strep_C94490A1222	2	0.0142857142857142	A0A7H8ZT51	A0A3Q8USQ5	A0A7H8ZKU1,A0A1V0UI79,A0A7H8ZRD7	1539	140	A0A1V0UI79			Glyoxalase/bleomycin resistance/dioxygenase family protein	GO:0051213		dioxygenase activity [GO:0051213]		alternative_protein_2
Strep_C94600	Strep_C94600A0	1	0.0071428571428571	A0A3Q8W2V2	A0A3Q8W2V2	A0A2K8PA47,A0A2Z4JER1,A0A5J6I377	256	139	A0A2Z4JER1			MBL fold metallo-hydrolase	GO:0016787;GO:0046872		hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]		alternative_protein_2
Strep_C94664	Strep_C94664A0	1	0.0071428571428571	A0A3Q9C455	A0A3Q9C455	A0A7H0IQ68,A0A143C595,A0A2N9B8V9	415	140	A0A3Q9C455			NAD-dependent epimerase/dehydratase family protein	GO:0004074;GO:0042602		biliverdin reductase [NAD(P)H] activity [GO:0004074]; riboflavin reductase (NADPH) activity [GO:0042602]		dominant_protein
Strep_C94716	Strep_C94716A0	1	0.0071428571428571	A0A3Q9EVG2	A0A3Q9EVG2	A0A0B5DEX5,A0A7R8RRQ1,A0A2N9B9T2	140	140	A0A3Q9EVG2			Class I SAM-dependent methyltransferase	GO:0032259;GO:0008170;GO:0003676;GO:0008276;GO:0008757;GO:0035657	methylation [GO:0032259]	N-methyltransferase activity [GO:0008170]; nucleic acid binding [GO:0003676]; protein methyltransferase activity [GO:0008276]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]	eRF1 methyltransferase complex [GO:0035657]	dominant_protein
Strep_C94718	Strep_C94718A216	2	0.0142857142857142	A0A7H8ZNW4	A0A3Q9EVG9	A0A7H8ZYM9,A0A1V0U5R5,A0A191V9J0	324	140	A0A3Q9EVG9			Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	GO:0043686;GO:0006412;GO:0046872;GO:0042586	co-translational protein modification [GO:0043686]; translation [GO:0006412]	metal ion binding [GO:0046872]; peptide deformylase activity [GO:0042586]		cluster_representative
Strep_C94806	Strep_C94806A0	1	0.0071428571428571	A0A3Q9K640	A0A3Q9K640	J1ZWN4,A0A0B5I4G6,A0A3Q8VTW1	706	140	A0A3Q9K640			Alpha/beta hydrolase	GO:0016787		hydrolase activity [GO:0016787]		dominant_protein
Strep_C94869	Strep_C94869A0	1	0.0071428571428571	A0A3S8VKQ1	A0A3S8VKQ1	A0A1H4L0K4,A0A5P2D6U2,A0A5P2C7I9	276	138	A0A5P2D6U2			DUF402 domain-containing protein	GO:0016787		hydrolase activity [GO:0016787]		alternative_protein_2
Strep_C95138	Strep_C95138A104	2	0.0142857142857142	A0A2K9EN30	A0A3S9PKJ8	A0A6N9VPU7,N0D097,A0A5P2CBH9	668	140	A0A3S9PKJ8			Carboxymuconolactone decarboxylase family protein	GO:0051920		peroxiredoxin activity [GO:0051920]		cluster_representative
Strep_C95345	Strep_C95345A0	1	0.0071428571428571	A0A0U3NT44	A0A0U3NT44	A0A1H4UVX5,A0A0M3QLM4,A0A7G1NXQ7	139	139	A0A1H4UVX5			Predicted pyrophosphatase or phosphodiesterase, AlkP superfamily	GO:0016787		hydrolase activity [GO:0016787]		alternative_protein_1
Strep_C9544	Strep_C9544A257	2	0.0142857142857142	A0A1V0UC35	A0A3S9PCK1	A0A1H4LW85,A0A5J6GT83,A0A2S1T3R1	831	140	A0A1V0UC35			Maleylpyruvate isomerase family mycothiol-dependent enzyme	GO:0046872		metal ion binding [GO:0046872]		dominant_protein
Strep_C95484	Strep_C95484A473	10	0.0714285714285714	A0A1L6PMK0	A0A0B5I7J2	A0A1Z1WC02,A0A5J6GJ74,A0A291Q9N9	858	140	A0A0B5I7J2			Sensory transduction protein RegX3	GO:0006355;GO:0000156;GO:0000976;GO:0005829;GO:0032993	regulation of DNA-templated transcription [GO:0006355]	phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]	cluster_representative
Strep_C9557	Strep_C9557A385	2	0.0142857142857142	A0A7H8MIY9	A0A3S9PCY0	A0A7H8ZWG3,A0A1V0U8I6,B4VAX2	573	140	A0A7H8MIY9			Probable membrane transporter protein	GO:0005886			plasma membrane [GO:0005886]	dominant_protein
Strep_C95570	Strep_C95570A20	2	0.0142857142857142	A0A1L6PH60	A0A0F7VWS1	A0A0N6ZHX0,A0A3Q8VSM1,A0A0M4DV26	140	140	A0A0F7VWS1			Molybdopterin synthase catalytic subunit 1 (EC 2.8.1.12) (MPT synthase subunit 2 1) (Molybdenum cofactor biosynthesis protein E 1) (Molybdopterin-converting factor large subunit 1) (Molybdopterin-converting factor subunit 2 1)	GO:0006777;GO:0016740	Mo-molybdopterin cofactor biosynthetic process [GO:0006777]	transferase activity [GO:0016740]		cluster_representative
Strep_C95598	Strep_C95598A278	2	0.0142857142857142	A0A3G4VRA7	A0A0K2B0U3	A0A516R8B6,A0A0B5D6X1,A0A7L4ZAQ6	320	140	A0A0K2B0U3			MoxR-like ATPase	GO:0005524;GO:0016887		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		cluster_representative
Strep_C95625	Strep_C95625A45	2	0.0142857142857142	A0A1V0UFB3	A0A0M4D6Y2	A0A2R4TAU8,A0A387HFG7,A0A5P8KAY1	605	140	A0A1V0UFB3			Adenosine deaminase (EC 3.5.4.4) (Adenosine aminohydrolase)	GO:0006154;GO:0043103;GO:0046103;GO:0009117;GO:0009168;GO:0046936;GO:0004000;GO:0008270;GO:0005829	adenosine catabolic process [GO:0006154]; hypoxanthine salvage [GO:0043103]; inosine biosynthetic process [GO:0046103]; nucleotide metabolic process [GO:0009117]; purine ribonucleoside monophosphate biosynthetic process [GO:0009168]	2'-deoxyadenosine deaminase activity [GO:0046936]; adenosine deaminase activity [GO:0004000]; zinc ion binding [GO:0008270]	cytosol [GO:0005829]	dominant_protein
Strep_C95687	Strep_C95687A121	2	0.0142857142857142	A0A0U3LP75	A0A143C0B0	A0A6N9VFB9,N0CUD9,A0A3G4VNI1	158	140	A0A0U3LP75			Globin	GO:0020037;GO:0046872;GO:0019825;GO:0005344		heme binding [GO:0020037]; metal ion binding [GO:0046872]; oxygen binding [GO:0019825]; oxygen carrier activity [GO:0005344]		dominant_protein
Strep_C95752	Strep_C95752A0	1	0.0071428571428571	A0A1B1AX33	A0A1B1AX33	A0A0A8EHM4,A0A1W7CTF6,A0A6M4PGE6	228	136	A0A1B1AX33			1,4-alpha-glucan branching enzyme (EC 2.4.1.18)	GO:0005978;GO:0003844;GO:0043169;GO:0004553	glycogen biosynthetic process [GO:0005978]	1,4-alpha-glucan branching enzyme activity [GO:0003844]; cation binding [GO:0043169]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]		dominant_protein
Strep_C95787	Strep_C95787A27	2	0.0142857142857142	A0A7H9A024	A0A1D7VJF4	A0A1H4WHN4,A0A0M4E9S5,A0A7H8THR5	147	140	A0A1D7VJF4			Carbamoyl phosphate synthase small chain (EC 6.3.5.5) (Carbamoyl phosphate synthetase glutamine chain)	GO:0006207;GO:0044205;GO:0006541;GO:0006526;GO:0005524;GO:0004088;GO:0004359	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]; glutamine metabolic process [GO:0006541]; L-arginine biosynthetic process [GO:0006526]	ATP binding [GO:0005524]; carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity [GO:0004088]; glutaminase activity [GO:0004359]		cluster_representative
Strep_C95865	Strep_C95865A128	2	0.0142857142857142	A0A7H8ZW48	A0A1L7GEI6	A0A0G3UN31,A0A7H1Q4E4,A0A1Z2L6J0	138	139	A0A7H8ZW48			deleted					dominant_protein
Strep_C96093	Strep_C96093A41	3	0.0214285714285714	A0A1H4PAW4	A0A1Z1WFL4	A0A2K9EWF3,A0A0F7N7E7,A0A3S8VNZ7	197	137	A0A1H4PAW4			DUF4287 domain-containing protein					dominant_protein
Strep_C96130	Strep_C96130A25	6	0.0428571428571428	A0A7G6XIL5	A0A1Z2KUQ6	N0CSW9,A0A1L6PLD8,A0A6N9VDH3	125	140	A0A1Z2KUQ6			7,8-dihydroneopterin aldolase (EC 4.1.2.25)	GO:0046656;GO:0046654;GO:0004150;GO:0016853;GO:0005737	folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]	dihydroneopterin aldolase activity [GO:0004150]; isomerase activity [GO:0016853]	cytoplasm [GO:0005737]	cluster_representative
Strep_C96171	Strep_C96171A0	1	0.0071428571428571	A0A1Z2LDM7	A0A1Z2LDM7	A0A1D7YC02,A0A2R4JZQ0,A0A0C5G6B6	772	140	A0A1Z2LDM7			Pyridoxal-dependent decarboxylase	GO:0019752;GO:0004058;GO:0030170	carboxylic acid metabolic process [GO:0019752]	aromatic-L-amino-acid decarboxylase activity [GO:0004058]; pyridoxal phosphate binding [GO:0030170]		dominant_protein
Strep_C96420	Strep_C96420A26	2	0.0142857142857142	A0A0U3C3M6	A0A6I6NF06	A0A1V0UH36,A0A7H8ZN60,A0A0F7NC99	141	139	A0A0U3C3M6			D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	GO:0006564;GO:0051287;GO:0004617	L-serine biosynthetic process [GO:0006564]	NAD binding [GO:0051287]; phosphoglycerate dehydrogenase activity [GO:0004617]		dominant_protein
Strep_C96487	Strep_C96487A40	2	0.0142857142857142	A0A7H8ZYG2	A0A6I6S3I9	A0A1H4WKM6,A0A222T5H8,A0A1B1BDK3	150	140	A0A1H4WKM6			DNA-binding transcriptional regulator LsrR, DeoR family	GO:0030246;GO:0003677		carbohydrate binding [GO:0030246]; DNA binding [GO:0003677]		alternative_protein_1
Strep_C96499	Strep_C96499A0	1	0.0071428571428571	A0A6I6S770	A0A6I6S770	A0A0U3N6Q6,A0A0F7VZB7,A0A6G9FC48	289	140	A0A0F7VZB7			Fatty acid oxidation complex subunit alpha	GO:0006635;GO:0004300;GO:0016509;GO:0070403	fatty acid beta-oxidation [GO:0006635]	enoyl-CoA hydratase activity [GO:0004300]; long-chain-3-hydroxyacyl-CoA dehydrogenase activity [GO:0016509]; NAD+ binding [GO:0070403]		alternative_protein_2
Strep_C96593	Strep_C96593A12	2	0.0142857142857142	A0A3G4VUX8	A0A6I6WHV9	A0A7H8ZS84,A0A1V0UCR4,A0A1V0R273	138	140	A0A1V0UCR4			Topoisomerase II	GO:0016853		isomerase activity [GO:0016853]		alternative_protein_2
Strep_C9663	Strep_C9663A10	2	0.0142857142857142	A0A5P2BWC8	A0A494UUM9	A0A1V0ULM0,A0A7H8ZW25,A0A5B8IK34	561	139	A0A5P2BWC8			NUDIX hydrolase	GO:0016787		hydrolase activity [GO:0016787]		dominant_protein
Strep_C96638	Strep_C96638A0	1	0.0071428571428571	A0A6I6WS27	A0A6I6WS27	A0A0U3PT63,A0A0F7W5X8,A0A6M4PR62	140	139	A0A6I6WS27			deleted					dominant_protein
Strep_C96645	Strep_C96645A0	1	0.0071428571428571	A0A6I6WVG2	A0A6I6WVG2	A0A0F7NA48,A0A1Z2L0U6,A0A143C6A0	393	140	A0A1Z2L0U6			ABC transporter	GO:0016020			membrane [GO:0016020]	alternative_protein_2
Strep_C97016	Strep_C97016A70	2	0.0142857142857142	A0A426SB66	A0A7G1NPJ8	A0A1H4UQR9,A0A0K2AZV7,A0A6I6NG97	139	140	A0A426SB66			tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (DMAPP:tRNA dimethylallyltransferase) (DMATase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (IPTase)	GO:0006400;GO:0005524;GO:0052381	tRNA modification [GO:0006400]	ATP binding [GO:0005524]; tRNA dimethylallyltransferase activity [GO:0052381]		dominant_protein
