gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene	protein_id	locus_tag	gene_id	product	go_ids	go_process	go_function	go_component	annotation_source
Strep_C84750	Strep_C84750A18	2	0.0142857142857142	B4V2K0	A0A7H8H3M1	A0A2S2GBH9,G2NPF0,A0A0M5IQX8	133	140	B4V2K0			deleted					dominant_protein
Strep_C84772	Strep_C84772A125	2	0.0142857142857142	A0A5P2BGJ8	A0A7H0HUK3	A0A3G4W0W7,A0A0G3UKK5,A0A1L6PKC5	195	139	A0A5P2BGJ8			Decarboxylating 6-phosphogluconate dehydrogenase	GO:0019521;GO:0006098;GO:0050661;GO:0004616	D-gluconate metabolic process [GO:0019521]; pentose-phosphate shunt [GO:0006098]	NADP binding [GO:0050661]; phosphogluconate dehydrogenase (decarboxylating) activity [GO:0004616]		dominant_protein
Strep_C84859	Strep_C84859A9	2	0.0142857142857142	N0CJL5	A0A8A1V4I8	D7BXY6,Q827D2,S5VCF4	139	140	N0CJL5			Integral membrane protein	GO:0080120;GO:0004175;GO:0016020	CAAX-box protein maturation [GO:0080120]	endopeptidase activity [GO:0004175]	membrane [GO:0016020]	dominant_protein
Strep_C85056	Strep_C85056A18	2	0.0142857142857142	A0A3G4VUI2	A0A387HMI1	D7C4V2,Q82G61,S5UTD8	140	140	A0A387HMI1			Sulfurtransferase	GO:0004792		thiosulfate-cyanide sulfurtransferase activity [GO:0004792]		cluster_representative
Strep_C85214	Strep_C85214A15	2	0.0142857142857142	A0A0F7VNK7	A0A7T1T521	A0A3G4VYJ7,B4V2L1,A0A7H8ZPI4	136	139	A0A0F7VNK7			ATP synthase gamma chain (ATP synthase F1 sector gamma subunit) (F-ATPase gamma subunit)	GO:0042777;GO:0005524;GO:0046933;GO:0005886;GO:0045259	proton motive force-driven plasma membrane ATP synthesis [GO:0042777]	ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]	plasma membrane [GO:0005886]; proton-transporting ATP synthase complex [GO:0045259]	dominant_protein
Strep_C85625	Strep_C85625A0	1	0.0071428571428571	D7C597	A0A7M2TEE4	Q82BX8,S5VM45,A0A5J6HYR3	139	139	D7C597			Ribonuclease Z (RNase Z) (EC 3.1.26.11) (tRNA 3 endonuclease) (tRNase Z)	GO:0042781;GO:0008270		3'-tRNA processing endoribonuclease activity [GO:0042781]; zinc ion binding [GO:0008270]		dominant_protein
Strep_C85685	Strep_C85685A116	2	0.0142857142857142	A0A6N9VND4	A0A0A8EXP3	A0A222STE5,G2NW81,D7CCX0	137	139	A0A6N9VND4			3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT)	GO:0032259;GO:0015940;GO:0003864;GO:0000287;GO:0008168;GO:0005737	methylation [GO:0032259]; pantothenate biosynthetic process [GO:0015940]	3-methyl-2-oxobutanoate hydroxymethyltransferase activity [GO:0003864]; magnesium ion binding [GO:0000287]; methyltransferase activity [GO:0008168]	cytoplasm [GO:0005737]	dominant_protein
Strep_C86077	Strep_C86077A0	1	0.0071428571428571	D7C5H0	D7C5H0	Q82BS1,S5VM01,A0A5J6IP12	140	140	D7C5H0			Putative metal transport ABC transporter ATP-binding protein	GO:0005524;GO:0016887		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		dominant_protein
Strep_C86401	Strep_C86401A0	1	0.0071428571428571	D7CCA1	A0A6I6WV31	Q826I8,S5VA87,A0A5J6I6M9	140	140	D7CCA1			Putative phosphomethylpyrimidine kinase	GO:0009228;GO:0009229;GO:0005524;GO:0008902;GO:0008972;GO:0005829	thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]	ATP binding [GO:0005524]; hydroxymethylpyrimidine kinase activity [GO:0008902]; phosphomethylpyrimidine kinase activity [GO:0008972]	cytosol [GO:0005829]	dominant_protein
Strep_C8672	Strep_C8672A0	1	0.0071428571428571	D7C3K7	A0A8A1UM52	Q82CA3,S5V318,A0A5J6I3K3	139	138	D7C3K7			Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)	GO:0006438;GO:0002161;GO:0005524;GO:0004832;GO:0005829	valyl-tRNA aminoacylation [GO:0006438]	aminoacyl-tRNA deacylase activity [GO:0002161]; ATP binding [GO:0005524]; valine-tRNA ligase activity [GO:0004832]	cytosol [GO:0005829]	dominant_protein
Strep_C86924	Strep_C86924A0	1	0.0071428571428571	D7C5P8	A0A7T7RG75	Q82N78,A0A089X133,A0A7L4YAR3	134	134	D7C5P8			Putative glutamate racemase	GO:0009252;GO:0008881	peptidoglycan biosynthetic process [GO:0009252]	glutamate racemase activity [GO:0008881]		dominant_protein
Strep_C87374	Strep_C87374A16	2	0.0142857142857142	A0A3S8VTP4	L8EK98	D7BQK7,Q82DX7,S5V7E1	139	140	L8EK98			NADH-quinone oxidoreductase subunit E (NADH dehydrogenase I subunit E) (NDH-1 subunit E)	GO:0051537;GO:0046872;GO:0003954		2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]; NADH dehydrogenase activity [GO:0003954]		cluster_representative
Strep_C87708	Strep_C87708A0	1	0.0071428571428571	D7BWT4	A0A7G1PD35	Q827Q5,S5UZI3,A0A5P9WY53	138	138	D7BWT4			Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) (OMP decarboxylase) (OMPDCase) (OMPdecase)	GO:0006207;GO:0044205;GO:0004590	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]	orotidine-5'-phosphate decarboxylase activity [GO:0004590]		dominant_protein
Strep_C87802	Strep_C87802A8	2	0.0142857142857142	N0D5S8	A0A0F7NFJ3	A0A5P2CX94,D7BZ28,Q82MK3	134	136	N0D5S8			Glycosyl transferase family 2	GO:0016757		glycosyltransferase activity [GO:0016757]		dominant_protein
Strep_C87923	Strep_C87923A30	2	0.0142857142857142	A0A1D7VSI9	A0A385D7Q3	A0A1V0UHS3,A0A7H8ZLK4,A0A516REG7	136	140	A0A1D7VSI9			4-hydroxy-tetrahydrodipicolinate synthase (HTPA synthase) (EC 4.3.3.7)	GO:0019877;GO:0009089;GO:0008840;GO:0005829	diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]	4-hydroxy-tetrahydrodipicolinate synthase activity [GO:0008840]	cytosol [GO:0005829]	dominant_protein
Strep_C88632	Strep_C88632A6	2	0.0142857142857142	G2P8D5	A0A0M4E0M3	A0A516R4T5,D7BSI3,Q828S6	136	138	G2P8D5			Transcriptional regulator, GntR family with UTRA sensor domain	GO:0045892;GO:0003677;GO:0003700	negative regulation of DNA-templated transcription [GO:0045892]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]		dominant_protein
Strep_C8871	Strep_C8871A0	1	0.0071428571428571	D7CD60	A0A5J6GNM5	Q82AN6,S5VL07,A0A0B5DGS3	147	136	D7CD60			Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	GO:0000287;GO:0004739		magnesium ion binding [GO:0000287]; pyruvate dehydrogenase (acetyl-transferring) activity [GO:0004739]		dominant_protein
Strep_C88737	Strep_C88737A21	3	0.0214285714285714	A0A0K2AXB3	A0A385DFR8	A0A3G4W2T9,A0A0G3UM84,A0A6G9FFY2	133	139	A0A0K2AXB3			Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	GO:0006099;GO:0000166;GO:0004775;GO:0004776;GO:0005829;GO:0009361	tricarboxylic acid cycle [GO:0006099]	nucleotide binding [GO:0000166]; succinate-CoA ligase (ADP-forming) activity [GO:0004775]; succinate-CoA ligase (GDP-forming) activity [GO:0004776]	cytosol [GO:0005829]; succinate-CoA ligase complex (ADP-forming) [GO:0009361]	dominant_protein
Strep_C89503	Strep_C89503A21	2	0.0142857142857142	A0A1W5YZ72	A0A1B1MFJ9	D7BQW4,Q82DM4,S5VTG3	139	140	A0A1B1MFJ9			Methionine aminopeptidase (MAP) (MetAP) (EC 3.4.11.18) (Peptidase M)	GO:0006508;GO:0004239;GO:0070006;GO:0046914;GO:0005829	proteolysis [GO:0006508]	initiator methionyl aminopeptidase activity [GO:0004239]; metalloaminopeptidase activity [GO:0070006]; transition metal ion binding [GO:0046914]	cytosol [GO:0005829]	cluster_representative
Strep_C89737	Strep_C89737A18	2	0.0142857142857142	A0A3G4VQ31	A0A6I6RYG1	A0A1V0U6X1,A0A7H8ZYX3,D7BU52	136	138	A0A1V0U6X1			Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PrcA)	GO:0019941;GO:0010498;GO:0004298;GO:0005737;GO:0019773	modification-dependent protein catabolic process [GO:0019941]; proteasomal protein catabolic process [GO:0010498]	threonine-type endopeptidase activity [GO:0004298]	cytoplasm [GO:0005737]; proteasome core complex, alpha-subunit complex [GO:0019773]	alternative_protein_1
Strep_C89923	Strep_C89923A21	3	0.0214285714285714	A0A0N6ZGZ3	A0A1B1MI61	A0A5J6IH13,A0A2N9B5V8,A0A2Z5KAS3	123	133	A0A1B1MI61			Uridylate kinase (UK) (EC 2.7.4.22) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	GO:0044210;GO:0006225;GO:0005524;GO:0033862;GO:0005737	'de novo' CTP biosynthetic process [GO:0044210]; UDP biosynthetic process [GO:0006225]	ATP binding [GO:0005524]; UMP kinase activity [GO:0033862]	cytoplasm [GO:0005737]	cluster_representative
Strep_C90504	Strep_C90504A17	2	0.0142857142857142	A0A3G4VTV1	A0A5B7URE8	D7C982,Q82B99,S5UTY3	133	134	A0A3G4VTV1			deleted					dominant_protein
Strep_C91205	Strep_C91205A18	2	0.0142857142857142	B4V173	J1RSG3	A0A1V0UGA7,A0A7H8ZQ40,D7BQI0	137	139	J1RSG3			Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase)	GO:0046656;GO:0046654;GO:0004156;GO:0046872;GO:0005829	folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]	dihydropteroate synthase activity [GO:0004156]; metal ion binding [GO:0046872]	cytosol [GO:0005829]	cluster_representative
Strep_C91485	Strep_C91485A0	1	0.0071428571428571	D7BSK1	A0A5J6HAM9	Q828Q1,A0A089X334,A0A6I6RYA0	128	128	D7BSK1			Dehydrogenase					dominant_protein
Strep_C91725	Strep_C91725A9	4	0.0285714285714285	N0CK83	A0A1B1M7H9	A0A5P2B9C6,A0A0F7VVP0,A0A0C5GBM9	129	140	N0CK83			Indole-3-glycerol phosphate synthase (IGPS) (EC 4.1.1.48)	GO:0000162;GO:0004425;GO:0004640	L-tryptophan biosynthetic process [GO:0000162]	indole-3-glycerol-phosphate synthase activity [GO:0004425]; phosphoribosylanthranilate isomerase activity [GO:0004640]		dominant_protein
Strep_C92939	Strep_C92939A38	2	0.0142857142857142	A0A7H8ZLS1	Q82K44	A0A5P2CTN3,D7CAH4,S5VAJ4	135	137	Q82K44			Acetyltransferase	GO:0016747		acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]		cluster_representative
Strep_C92962	Strep_C92962A160	2	0.0142857142857142	A0A6N9V659	A0A8A1UZK9	A0A1V0UAQ5,A0A7H8ZVM5,D7BXA2	180	138	A0A6N9V659			ABC transporter ATP-binding protein	GO:0005524;GO:0016887;GO:0022857;GO:0005886		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; transmembrane transporter activity [GO:0022857]	plasma membrane [GO:0005886]	dominant_protein
Strep_C9309	Strep_C9309A0	1	0.0071428571428571	D7CBA9	A0A1Z2KX81	Q82LB4,S5VRM6,A0A5J6H9G4	139	138	D7CBA9			UvrABC system protein A (Excinuclease ABC subunit A)	GO:0006281;GO:0005524;GO:0016887;GO:0003677;GO:0004518;GO:0005737	DNA repair [GO:0006281]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; nuclease activity [GO:0004518]	cytoplasm [GO:0005737]	dominant_protein
Strep_C93616	Strep_C93616A0	1	0.0071428571428571	D7CET8	A0A1D8FZ71	Q82AH7,S5UPS3,A0A5J6IDX9	140	140	D7CET8			1-acyl-sn-glycerol-3-phosphate acyltransferase	GO:0006654;GO:0003841;GO:0005886	phosphatidic acid biosynthetic process [GO:0006654]	1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]	plasma membrane [GO:0005886]	dominant_protein
Strep_C93679	Strep_C93679A37	2	0.0142857142857142	A0A1U9NUJ2	A0A494UNN6	A0A1V0U6A5,A0A7H9A0D7,A0A3S8W5G1	140	140	A0A494UNN6			ATP phosphoribosyltransferase (ATP-PRT) (ATP-PRTase) (EC 2.4.2.17)	GO:0000105;GO:0005524;GO:0003879;GO:0000287;GO:0005737	L-histidine biosynthetic process [GO:0000105]	ATP binding [GO:0005524]; ATP phosphoribosyltransferase activity [GO:0003879]; magnesium ion binding [GO:0000287]	cytoplasm [GO:0005737]	cluster_representative
Strep_C93727	Strep_C93727A21	2	0.0142857142857142	A0A0M4E7B5	A0A5J6HJ17	A0A6G5RES2,A0A143C0B8,A0A7H8ZTY0	136	140	A0A5J6HJ17			Ribosome hibernation promoting factor (HPF)	GO:0045900;GO:0043024;GO:0022627	negative regulation of translational elongation [GO:0045900]	ribosomal small subunit binding [GO:0043024]	cytosolic small ribosomal subunit [GO:0022627]	cluster_representative
Strep_C93939	Strep_C93939A18	2	0.0142857142857142	A0A0G3UHI8	A0A0K2AR62	A0A1V0U870,A0A7H8ZXI8,D7CD74	138	140	A0A0G3UHI8			deleted					dominant_protein
Strep_C94334	Strep_C94334A18	2	0.0142857142857142	A0A0G3UN07	N0CP44	A0A3S8XTS5,A0A0N6ZRA8,A0A222SWP7	137	140	N0CP44			N-acetylglucosamine-6-phosphate deacetylase	GO:0046872;GO:0016791;GO:0005737		metal ion binding [GO:0046872]; phosphatase activity [GO:0016791]	cytoplasm [GO:0005737]	cluster_representative
Strep_C94501	Strep_C94501A0	1	0.0071428571428571	D7BZ69	A0A1D8FY26	Q79Z35,A0A089X8Q7,A0A7L4YXA8	128	127	D7BZ69			GntR family transcriptional regulator	GO:0003677;GO:0003700		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]		dominant_protein
Strep_C94506	Strep_C94506A20	5	0.0357142857142857	A0A1L6PNV0	A0A5B7USH1	A0A0C5FPQ6,A0A0F7W519,B4V4A5	128	139	A0A0C5FPQ6			DNA repair protein RecO (Recombination protein O)	GO:0006310;GO:0006302;GO:0043590	DNA recombination [GO:0006310]; double-strand break repair [GO:0006302]		bacterial nucleoid [GO:0043590]	alternative_protein_1
Strep_C94635	Strep_C94635A18	2	0.0142857142857142	A0A3G4VS51	A0A6C0PXL0	A0A7H8ZXH0,A0A1V0U5K5,D7BRJ0	138	140	A0A1V0U5K5			Short-chain dehydrogenase	GO:0016491		oxidoreductase activity [GO:0016491]		alternative_protein_2
Strep_C94777	Strep_C94777A38	2	0.0142857142857142	A0A7H8ZNT5	N0CTU6	A0A1H4PEU6,G2P108,A0A516RCJ0	136	140	N0CTU6			Purine nucleoside phosphorylase (EC 2.4.2.1) (Inosine-guanosine phosphorylase)	GO:0009116;GO:0004731;GO:0005737	nucleoside metabolic process [GO:0009116]	purine-nucleoside phosphorylase activity [GO:0004731]	cytoplasm [GO:0005737]	cluster_representative
Strep_C94851	Strep_C94851A29	4	0.0285714285714285	A0A2Z5K9N8	A0A1W7CTK2	A0A2K9FC54,A0A3Q8UV39,A0A0F7NFD5	149	140	A0A1W7CTK2			Sugar ABC transporter ATP-binding protein	GO:0005524;GO:0016887		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		cluster_representative
Strep_C95179	Strep_C95179A0	1	0.0071428571428571	D7BQH7	A0A0A8EIV6	Q82IL3,S5VM71,A0A5P9WLZ0	139	139	Q82IL3			Enoyl-CoA hydratase/isomerase	GO:0003824		catalytic activity [GO:0003824]		alternative_protein_1
Strep_C9523	Strep_C9523A0	1	0.0071428571428571	D7CGX9	Q82MT6	S5UM31,A0A5J6I3W2,A0A5P9X0H7	138	138	D7CGX9			ATP-dependent helicase	GO:0005524;GO:0004386;GO:0016787;GO:0003676		ATP binding [GO:0005524]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]; nucleic acid binding [GO:0003676]		dominant_protein
Strep_C95485	Strep_C95485A0	1	0.0071428571428571	D7BS66	A0A6C0Q8E8	Q82DI3,S5VL29,A0A5P9WM27	138	138	D7BS66			Putative dehydrogenase	GO:0016491;GO:0016020		oxidoreductase activity [GO:0016491]	membrane [GO:0016020]	dominant_protein
Strep_C95625	Strep_C95625A15	2	0.0142857142857142	A0A0F7VLX3	A0A089XBT8	A0A1V0UMH4,A0A7H8ZLF0,A0A2K9ENF8	134	137	A0A0F7VLX3			D-aminopeptidase (Peptide ABC transporter substrate-binding protein)	GO:0004177;GO:0046872		aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]		dominant_protein
Strep_C95626	Strep_C95626A18	2	0.0142857142857142	A0A3G4VYW2	A0A0A8EP60	A0A6G5RJ78,A0A143C456,A0A1V0UEJ8	132	138	A0A6G5RJ78			Protease HtpX homolog (EC 3.4.24.-)	GO:0006508;GO:0004222;GO:0008270;GO:0005886	proteolysis [GO:0006508]	metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]	plasma membrane [GO:0005886]	alternative_protein_1
Strep_C95738	Strep_C95738A0	1	0.0071428571428571	D7CEP4	A0A1W7D5L9	Q82EM4,S5UUS5,A0A5J6I377	139	139	D7CEP4			Hydrolase	GO:0016787;GO:0046872		hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]		dominant_protein
Strep_C95837	Strep_C95837A16	2	0.0142857142857142	A0A3S8VM14	A0A387HQZ3	A0A0M3QNG3,A0A1W5Z545,A0A0N6ZPF2	134	139	A0A387HQZ3			Methionine aminopeptidase (MAP) (MetAP) (EC 3.4.11.18) (Peptidase M)	GO:0006508;GO:0004239;GO:0070006;GO:0046914;GO:0005829	proteolysis [GO:0006508]	initiator methionyl aminopeptidase activity [GO:0004239]; metalloaminopeptidase activity [GO:0070006]; transition metal ion binding [GO:0046914]	cytosol [GO:0005829]	cluster_representative
Strep_C96113	Strep_C96113A18	2	0.0142857142857142	A0A0M4DRI0	A0A0M4DYP1	P59689,G2NM25,A0A0A8EKT7	123	123	A0A0M4DYP1			Glucosamine-6-phosphate deaminase (EC 3.5.99.6) (GlcN6P deaminase) (GNPDA) (Glucosamine-6-phosphate isomerase)	GO:0005975;GO:0006043;GO:0006046;GO:0019262;GO:0004342;GO:0042802;GO:0005737	carbohydrate metabolic process [GO:0005975]; glucosamine catabolic process [GO:0006043]; N-acetylglucosamine catabolic process [GO:0006046]; N-acetylneuraminate catabolic process [GO:0019262]	glucosamine-6-phosphate deaminase activity [GO:0004342]; identical protein binding [GO:0042802]	cytoplasm [GO:0005737]	cluster_representative
Strep_C96560	Strep_C96560A18	2	0.0142857142857142	B4V591	A0A0F7VP42	D7CCB8,Q82JR2,S5UXN2	138	139	A0A0F7VP42			Uncharacterized protein AF_2225	GO:0019752;GO:0018773;GO:0016853;GO:0046872	carboxylic acid metabolic process [GO:0019752]	acetylpyruvate hydrolase activity [GO:0018773]; isomerase activity [GO:0016853]; metal ion binding [GO:0046872]		cluster_representative
Strep_C96719	Strep_C96719A11	6	0.0428571428571428	A0A0F7VQ09	A0A2K9FC48	B1W401,A0A0M4E4Z8,A0A1W5YZB5	105	140	A0A0F7VQ09			Small ribosomal subunit protein uS3	GO:0006412;GO:0003729;GO:0019843;GO:0003735;GO:0022627	translation [GO:0006412]	mRNA binding [GO:0003729]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	cytosolic small ribosomal subunit [GO:0022627]	dominant_protein
Strep_C97084	Strep_C97084A18	2	0.0142857142857142	B4V1T1	A0A1U9QPV1	A0A1V0UHG3,A0A7H8ZMU5,G2PC99	136	140	A0A1U9QPV1			Elongation factor Ts (EF-Ts)	GO:0003746;GO:0005737		translation elongation factor activity [GO:0003746]	cytoplasm [GO:0005737]	cluster_representative
Strep_C9753	Strep_C9753A0	1	0.0071428571428571	D7C3I0	A0A346C004	Q82CF5,S5V387,A0A5P2UUN1	138	138	D7C3I0			Aminopeptidase N (EC 3.4.11.2)	GO:0043171;GO:0006508;GO:0016285;GO:0070006;GO:0042277;GO:0008270;GO:0005737;GO:0005615;GO:0016020	peptide catabolic process [GO:0043171]; proteolysis [GO:0006508]	alanyl aminopeptidase activity [GO:0016285]; metalloaminopeptidase activity [GO:0070006]; peptide binding [GO:0042277]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]; extracellular space [GO:0005615]; membrane [GO:0016020]	dominant_protein
Strep_C97621	Strep_C97621A22	2	0.0142857142857142	A0A0U3KGP6	A0A5P2X9W1	A0A7H8ZWR7,A0A1V0U8Y3,D7C3L8	137	139	A0A0U3KGP6			Radical SAM protein					dominant_protein
Strep_C97903	Strep_C97903A51	2	0.0142857142857142	A0A1V0UJM9	L8ERT6	D7C2X5,Q82LQ7,A0A3S8VY24	180	137	A0A1V0UJM9			Acyltransferase	GO:0016746;GO:0016811		acyltransferase activity [GO:0016746]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides [GO:0016811]		dominant_protein
Strep_C98195	Strep_C98195A6	3	0.0214285714285714	A0A1H4UGZ9	A0A6I6WVW0	A0A0F7NCA4,A0A3S8VWM8,A0A1L6PG25	134	140	A0A1H4UGZ9			RNA polymerase sigma factor	GO:0006352;GO:0003677;GO:0003899;GO:0016987	DNA-templated transcription initiation [GO:0006352]	DNA binding [GO:0003677]; DNA-directed RNA polymerase activity [GO:0003899]; sigma factor activity [GO:0016987]		dominant_protein
Strep_C98376	Strep_C98376A19	2	0.0142857142857142	A0A3G4W0I3	A0A8A1UVQ6	A0A1W5YVU5,A0A0M3QLE9,D7C4T7	160	138	A0A8A1UVQ6			ABC transporter ATP-binding protein	GO:0005524;GO:0016887		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		cluster_representative
Strep_C98492	Strep_C98492A18	2	0.0142857142857142	A0A3G4W0H2	A0A1H4ZDY9	A0A1W5YZ90,A0A0M4DVR7,A0A1V0UFH2	139	140	A0A1H4ZDY9			Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	GO:0044209;GO:0004017;GO:0005524;GO:0005737	AMP salvage [GO:0044209]	AMP kinase activity [GO:0004017]; ATP binding [GO:0005524]	cytoplasm [GO:0005737]	cluster_representative
Strep_C98557	Strep_C98557A37	2	0.0142857142857142	A0A1V0ULQ0	A0A1D8FZG0	Q82AL8,G2NDU7,A0A089XA43	136	136	A0A1V0ULQ0			DNA-binding response regulator	GO:0000160;GO:0006355;GO:0003677	phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	DNA binding [GO:0003677]		dominant_protein
Strep_C98605	Strep_C98605A18	2	0.0142857142857142	A0A0G3UMZ9	A0A387HB23	A0A6G9FHF4,A0A0M4D8Z1,A0A1L6PH58	135	140	A0A0G3UMZ9			deleted					dominant_protein
Strep_C98727	Strep_C98727A106	2	0.0142857142857142	A0A1X4GR93	A0A6C0Q4C6	D7C3A6,Q82G51,S5VIS8	137	138	A0A1X4GR93			DNA-binding response regulator (Response regulator transcription factor)	GO:0006355;GO:0000156;GO:0000976;GO:0005829;GO:0032993	regulation of DNA-templated transcription [GO:0006355]	phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]	dominant_protein
Strep_C98904	Strep_C98904A24	2	0.0142857142857142	A0A3Q8VWZ6	A0A0A8ETL7	A0A1V0UM19,A0A7H9A101,D7BST8	138	140	A0A1V0UM19			Glycerol operon regulatory protein	GO:0006071;GO:0045892;GO:0003677;GO:0003700	glycerol metabolic process [GO:0006071]; negative regulation of DNA-templated transcription [GO:0045892]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]		alternative_protein_1
Strep_C99054	Strep_C99054A16	2	0.0142857142857142	A0A3G4VQC7	A0A1D8FYB4	D7BR18,Q828Y5,A0A089X6S4	130	131	A0A3G4VQC7			deleted					dominant_protein
Strep_C99086	Strep_C99086A38	2	0.0142857142857142	A0A7H8ZZ46	A0A3S9ZK79	D7BU51,Q828I8,S5UNB9	137	138	A0A3S9ZK79			Proteasome subunit beta (EC 3.4.25.1) (20S proteasome beta subunit) (Proteasome core protein PrcB)	GO:0019941;GO:0010498;GO:0004298;GO:0005737;GO:0019774	modification-dependent protein catabolic process [GO:0019941]; proteasomal protein catabolic process [GO:0010498]	threonine-type endopeptidase activity [GO:0004298]	cytoplasm [GO:0005737]; proteasome core complex, beta-subunit complex [GO:0019774]	cluster_representative
Strep_C99393	Strep_C99393A0	1	0.0071428571428571	Q825Z0	A0A0G3UVZ0	G2NRQ5,A0A0F7VTB9,A0A7L7MGC0	115	115	Q825Z0			S-adenosyl methyltransferase					dominant_protein
