genome	organism	origin_contig	origin_confidence	warnings	origin_position	chromosome_length	origin_relative_pos	origin_type	left_all_genes	left_all_leading	left_all_lagging	left_all_leading_prop	left_core_genes	left_core_leading	left_core_lagging	left_core_leading_prop	left_enrichment	left_pvalue_dir	left_pvalue_two	right_all_genes	right_all_leading	right_all_lagging	right_all_leading_prop	right_core_genes	right_core_leading	right_core_lagging	right_core_leading_prop	right_enrichment	right_pvalue_dir	right_pvalue_two	genome_M	genome_n_leading	genome_K_core	genome_x_core_leading	genome_pvalue	combined_enrichment	gtf_path	genome_q	sig_genome	combined_pvalue	combined_q	sig_combined	mean_enrichment
GCF_045208425.1	Streptomyces sp. NBC_01563 (strain=NBC_01563)	NZ_CP109354.1	real_real		4761652	9784537	0.4866507224613694	central	4011	2244	1767	0.5594614809274495	328	225	103	0.6859756097560976	0.1265141288286481	6.987917431709586e-07	1.3975834863419171e-06	4276	2404	1872	0.5622076707202993	306	230	76	0.7516339869281046	0.18942631620780526	8.18482205130683e-13	1.636964410261366e-12	8287	4648	634	455	2.1400800174346738e-17	0.15678713076884132	gtf_oriented/GCF_045208425.1_oriented.gtf	6.713767236740198e-17	True	2.1400800174346738e-17	6.713767236740198e-17	True	0.15797022251822668
GCF_045208445.1	Streptomyces sp. NBC_01568 (strain=NBC_01568)	NZ_CP109349.1	real_real		4640133	9314575	0.49815831640198294	central	4151	2298	1853	0.5536015417971573	307	224	83	0.7296416938110749	0.17604015201391765	3.277995515898436e-11	6.555991031796872e-11	3877	2200	1677	0.5674490585504256	322	233	89	0.7236024844720497	0.15615342592162407	1.1721976423611149e-09	2.3443952847222297e-09	8028	4498	629	457	2.7230914598108386e-19	0.16626109095114627	gtf_oriented/GCF_045208445.1_oriented.gtf	3.890750410074333e-18	True	2.7230914598108386e-19	3.890750410074333e-18	True	0.16609678896777086
GCF_045208455.1	Streptomyces anulatus (strain=NBC 01576)	NZ_CP109347.1	real_real		4145506	8675902	0.47781844469889123	central	3570	2006	1564	0.5619047619047619	323	231	92	0.7151702786377709	0.15326551673300903	2.1326763479129044e-09	4.265352695825809e-09	3846	2170	1676	0.5642225689027561	312	223	89	0.7147435897435898	0.15052102084083363	8.437322528759502e-09	1.6874645057519003e-08	7416	4176	635	454	1.3603941973109834e-16	0.15185383380475503	gtf_oriented/GCF_045208455.1_oriented.gtf	2.89083766928584e-16	True	1.3603941973109834e-16	2.89083766928584e-16	True	0.15189326878692133
GCF_045208465.1	Streptomyces sp. NBC_01578 (strain=NBC_01578)	NZ_CP109346.1	real_real		4758458	10106151	0.47084770453162633	central	3798	2151	1647	0.566350710900474	331	243	88	0.7341389728096677	0.16778826190919371	3.102209569758584e-11	6.204419139517168e-11	4543	2575	1968	0.5668060752806515	311	220	91	0.707395498392283	0.14058942311163147	9.036822481813229e-08	1.8073644963626457e-07	8341	4726	642	463	3.126617118548328e-17	0.15458507145388867	gtf_oriented/GCF_045208465.1_oriented.gtf	8.939282579849538e-17	True	3.126617118548328e-17	8.939282579849538e-17	True	0.1541888425104126
GCF_045208475.1	Streptomyces sp. NBC_01579 (strain=NBC_01579)	NZ_CP109344.1	real_real		4567340	9746530	0.4686119059808978	central	3889	2201	1688	0.565955258421188	330	241	89	0.7303030303030303	0.16434777188184235	8.858448626152257e-11	1.7716897252304514e-10	4267	2365	1902	0.554253573939536	311	220	91	0.707395498392283	0.153141924452747	6.5798254928245554e-09	1.3159650985649111e-08	8156	4566	641	461	3.974368071491039e-18	0.15935551595678343	gtf_oriented/GCF_045208475.1_oriented.gtf	2.0575123596443322e-17	True	3.974368071491039e-18	2.0575123596443322e-17	True	0.15874484816729467
GCF_045208495.1	Streptomyces anulatus (strain=NBC_01582)	NZ_CP109341.1	real_real		4070217	8626595	0.47182196451786595	central	3484	1955	1529	0.5611366245694603	323	231	92	0.7151702786377709	0.1540336540683106	1.7204252817986504e-09	3.4408505635973007e-09	3856	2186	1670	0.566908713692946	310	222	88	0.7161290322580646	0.14922031856511853	1.2218747520958706e-08	2.4437495041917412e-08	7340	4141	633	453	1.7109807937779692e-16	0.15147087309683993	gtf_oriented/GCF_045208495.1_oriented.gtf	3.4438621417162964e-16	True	1.7109807937779692e-16	3.4438621417162964e-16	True	0.15162698631671456
GCF_045208505.1	Streptomyces decoyicus (strain=NBC_01584)	NZ_CP109339.1	real_real		4541195	9132435	0.4972600407229835	central	3854	2118	1736	0.5495588998443176	283	176	107	0.6219081272084805	0.07234922736416294	0.006355703792022059	0.012711407584044118	3855	2142	1713	0.5556420233463035	334	260	74	0.7784431137724551	0.2228010904261516	6.639130362476566e-19	1.3278260724953132e-18	7709	4260	617	436	2.2359486784765506e-16	0.15404420058392254	gtf_oriented/GCF_045208505.1_oriented.gtf	4.287840605980946e-16	True	2.2359486784765506e-16	4.287840605980946e-16	True	0.14757515889515727
GCF_045208515.1	Streptomyces decoyicus (strain=NBC_01586)	NZ_CP109334.1	real_real		4846341	9436223	0.5135890705423134	central	4202	2246	1956	0.5345073774393146	281	175	106	0.6227758007117438	0.08826842327242912	0.0012412643510469838	0.0024825287020939675	3837	2132	1705	0.5556424289809747	334	261	73	0.781437125748503	0.22579469676752828	2.1063013879126878e-19	4.2126027758253756e-19	8039	4378	615	436	3.111137748296508e-18	0.1643479905379972	gtf_oriented/GCF_045208515.1_oriented.gtf	1.7317749059101802e-17	True	3.111137748296508e-18	1.7317749059101802e-17	True	0.1570315600199787
GCF_045041055.1	Streptomyces jietaisiensis (strain=NBC_00023)	NZ_CP108339.1	real_real		3852671	7551461	0.5101888230635105	central	3321	1790	1531	0.5389942788316772	308	215	93	0.698051948051948	0.15905766922027087	1.7242250463066791e-09	3.4484500926133582e-09	3094	1767	1327	0.5711053652230123	321	227	94	0.7071651090342679	0.13605974381125563	8.343180510097081e-08	1.6686361020194162e-07	6415	3557	629	442	8.167158680333501e-16	0.1482210191485328	gtf_oriented/GCF_045041055.1_oriented.gtf	1.2560251369021447e-15	True	8.167158680333501e-16	1.2560251369021447e-15	True	0.14755870651576325
GCF_045041265.1	Streptomyces sp. NBC_00081 (strain=NBC_00081)	NZ_CP108234.1	real_real		5127583	10384576	0.49376912451697597	central	4447	2417	2030	0.5435124803238138	322	233	89	0.7236024844720497	0.18009000414823584	4.683807612969131e-12	9.367615225938262e-12	4479	2532	1947	0.565304755525787	332	233	99	0.7018072289156626	0.13650247338987564	7.820639569566491e-08	1.5641279139132983e-07	8926	4949	654	466	5.0944045133596435e-18	0.1580905453675857	gtf_oriented/GCF_045041265.1_oriented.gtf	2.4540967575005815e-17	True	5.0944045133596435e-18	2.4540967575005815e-17	True	0.15829623876905574
GCF_045160595.1	Streptomyces sp. NBC_00035 (strain=NBC_00035)	NZ_CP108291.1	real_real		5342007	10424546	0.5124450503647833	central	4767	2508	2259	0.526117054751416	320	229	91	0.715625	0.18950794524858394	6.38842967784051e-13	1.277685935568102e-12	4259	2418	1841	0.5677389058464428	331	232	99	0.7009063444108762	0.13316743856443336	1.532244572613754e-07	3.064489145227508e-07	9026	4926	651	461	1.024664058712123e-18	0.1623846181861378	gtf_oriented/GCF_045160595.1_oriented.gtf	8.480443328025333e-18	True	1.024664058712123e-18	8.480443328025333e-18	True	0.16133769190650865
GCF_045160925.1	Streptomyces sp. NBC_00172 (strain=NBC_00172)	NZ_CP108145.1	real_real		5006655	10118775	0.4947886478353358	central	4214	2354	1860	0.5586141433317513	285	181	104	0.6350877192982456	0.07647357596649429	0.0040536345097002095	0.008107269019400419	4550	2465	2085	0.5417582417582417	360	281	79	0.7805555555555556	0.23879731379731384	1.0832965134245247e-22	2.1665930268490493e-22	8764	4819	645	462	1.6234289030767632e-19	0.16641599354653813	gtf_oriented/GCF_045160925.1_oriented.gtf	2.9723942229673424e-18	True	1.6234289030767632e-19	2.9723942229673424e-18	True	0.15763544488190406
GCF_045161735.1	Streptomyces sp. NBC_00726 (strain=NBC_00726)	NZ_CP108983.1	real_real		3394095	6651617	0.5102661503210423	central	2920	1744	1176	0.5972602739726027	327	225	102	0.6880733944954128	0.0908131205228101	0.00020242597257355327	0.00040485194514710654	2802	1633	1169	0.5827980014275518	301	225	76	0.7475083056478405	0.16471030422028876	2.3253574547328085e-10	4.650714909465617e-10	5722	3377	628	450	2.361589854251551e-12	0.12638225020426241	gtf_oriented/GCF_045161735.1_oriented.gtf	2.5113102592125535e-12	True	2.361589854251551e-12	2.5113102592125535e-12	True	0.12776171237154943
GCF_045161895.1	Streptomyces sp. NBC_00868 (strain=NBC_00868)	NZ_CP108814.1	pseudo_dnaA_real_dnaN	dnaA pseudogene/partial used in pairing	4668458	8951548	0.5215252155269681	central	4231	2329	1902	0.5504608839517845	304	222	82	0.7302631578947368	0.17980227394295234	1.7212333384871798e-11	3.4424666769743596e-11	3740	2123	1617	0.5676470588235294	318	226	92	0.710691823899371	0.14304476507584163	2.938325720377289e-08	5.876651440754578e-08	7971	4452	622	448	4.207005188601732e-18	0.16173258286368475	gtf_oriented/GCF_045161895.1_oriented.gtf	2.1588241072514498e-17	True	4.207005188601732e-18	2.1588241072514498e-17	True	0.16142351950939698
GCF_045162675.1	Streptomyces sp. NBC_00996 (strain=NBC_00996)	NZ_CP108723.1	real_real		5496754	10749814	0.5113348007695762	central	4730	2623	2107	0.5545454545454546	317	232	85	0.7318611987381703	0.17731574419271579	1.3000376133250547e-11	2.6000752266501094e-11	4387	2532	1855	0.5771597902894917	333	232	101	0.6966966966966966	0.11953690640720493	2.0358141563271505e-06	4.071628312654301e-06	9117	5155	650	464	4.59031892458825e-16	0.14841892997865347	gtf_oriented/GCF_045162675.1_oriented.gtf	7.618233782496066e-16	True	4.59031892458825e-16	7.618233782496066e-16	True	0.14842632529996036
GCF_045162815.1	Streptomyces sp. NBC_01020 (strain=NBC_01020)	NZ_CP108681.1	real_real		4057167	8361885	0.4851976557917264	central	3518	1940	1578	0.5514496873223422	312	225	87	0.7211538461538461	0.16970415883150392	8.856699823382798e-11	1.7713399646765596e-10	3658	2090	1568	0.5713504647348278	324	228	96	0.7037037037037037	0.13235323896887596	2.0009587550954208e-07	4.0019175101908417e-07	7176	4030	636	453	2.0998471282009047e-16	0.15066994804484546	gtf_oriented/GCF_045162815.1_oriented.gtf	4.064011826579597e-16	True	2.0998471282009047e-16	4.064011826579597e-16	True	0.15102869890018994
GCF_045206225.1	Streptomyces virginiae (strain=NBC_00125)	NZ_CP108184.1	real_real		4550296	8775081	0.5185474641202742	central	4099	2309	1790	0.5633081239326665	310	227	83	0.7322580645161291	0.16894994058346258	1.2926073621264137e-10	2.5852147242528274e-10	3668	2091	1577	0.5700654307524536	318	226	92	0.710691823899371	0.14062639314691738	4.695867690234064e-08	9.391735380468128e-08	7767	4400	628	453	5.2934948014741066e-17	0.1548382877419493	gtf_oriented/GCF_045206225.1_oriented.gtf	1.3618029571072448e-16	True	5.2934948014741066e-17	1.3618029571072448e-16	True	0.15478816686518998
GCF_045206375.1	Streptomyces sp. NBC_00499 (strain=NBC_00499)	NZ_CP107861.1	real_real		5253273	11146472	0.4712946840937653	central	2648	1515	1133	0.572129909365559	320	221	99	0.690625	0.11849509063444108	2.413313719984123e-06	4.826627439968246e-06	5199	2838	2361	0.5458742065781881	323	239	84	0.739938080495356	0.19406387391716795	9.862219314350351e-14	1.9724438628700702e-13	7847	4353	643	460	1.9455203254346067e-18	0.16066228517758274	gtf_oriented/GCF_045206375.1_oriented.gtf	1.3178476915543501e-17	True	1.9455203254346067e-18	1.3178476915543501e-17	True	0.15627948227580452
GCF_045207015.1	Streptomyces canus (strain=NBC_00633)	NZ_CP107731.1	real_real		5278714	10700165	0.4933301495818055	central	4705	2624	2081	0.5577045696068013	315	228	87	0.7238095238095238	0.16610495420272253	2.5367938727728845e-10	5.073587745545769e-10	4801	2725	2076	0.5675900853988752	326	226	100	0.6932515337423313	0.12566144834345605	9.74706755554353e-07	1.949413511108706e-06	9506	5349	641	454	3.1703906130262027e-15	0.1455710868872374	gtf_oriented/GCF_045207015.1_oriented.gtf	4.207121720661353e-15	True	3.1703906130262027e-15	4.207121720661353e-15	True	0.1458832012730893
GCF_045207355.1	Streptomyces phaeochromogenes (strain=NBC_00856)	NZ_CP108832.1	real_real		5998525	11885121	0.5047087867258566	central	4948	2687	2261	0.5430476960388035	288	181	107	0.6284722222222222	0.08542452618341867	0.0015592905907772735	0.003118581181554547	4934	2723	2211	0.5518848804215647	354	273	81	0.7711864406779662	0.21930156025640146	5.220764856731211e-19	1.0441529713462421e-18	9882	5410	642	454	8.019811888752578e-18	0.15970508069992262	gtf_oriented/GCF_045207355.1_oriented.gtf	3.201240733388492e-17	True	8.019811888752578e-18	3.201240733388492e-17	True	0.15236304321991007
GCF_045208255.1	Streptomyces sp. NBC_01544 (strain=NBC_01544)	NZ_CP109384.1	real_real		4369604	9133515	0.47841427971596917	central	3775	2156	1619	0.5711258278145696	325	236	89	0.7261538461538461	0.1550280183392766	1.1453877852094434e-09	2.290775570418887e-09	4059	2295	1764	0.565410199556541	313	222	91	0.7092651757188498	0.1438549761623088	3.676231624010686e-08	7.352463248021372e-08	7834	4451	638	458	3.0721646594150656e-16	0.1497039270185503	gtf_oriented/GCF_045208255.1_oriented.gtf	5.568851788968519e-16	True	3.0721646594150656e-16	5.568851788968519e-16	True	0.1494414972507927
GCF_045208525.1	Streptomyces sp. NBC_01589 (strain=NBC_01589)	NZ_CP109333.1	real_real		4777570	10718433	0.44573399861714863	central	3720	2122	1598	0.5704301075268817	328	240	88	0.7317073170731707	0.161277209546289	1.910202005508715e-10	3.82040401101743e-10	5056	2721	2335	0.5381724683544303	320	224	96	0.7	0.16182753164556962	7.801313531775869e-10	1.5602627063551738e-09	8776	4843	648	464	3.7857162263640386e-19	0.16420343923382508	gtf_oriented/GCF_045208525.1_oriented.gtf	4.5792997585898915e-18	True	3.7857162263640386e-19	4.5792997585898915e-18	True	0.1615523705959293
GCF_045209515.1	Streptomyces sp. NBC_01620 (strain=NBC_01620)	NZ_CP109296.1	real_real		4545271	9465220	0.4802076444076313	central	3863	2171	1692	0.5619984468030028	326	238	88	0.7300613496932515	0.16806290289024872	4.7150182041794116e-11	9.430036408358823e-11	4206	2365	1841	0.5622919638611508	312	222	90	0.7115384615384616	0.1492464976773108	1.2997334144196392e-08	2.5994668288392784e-08	8069	4536	638	460	5.4808212597537144e-18	0.15885169099898955	gtf_oriented/GCF_045209515.1_oriented.gtf	2.5727138599888704e-17	True	5.4808212597537144e-18	2.5727138599888704e-17	True	0.15865470028377976
GCF_045209795.1	Streptomyces hirsutus (strain=NBC 01646)	NZ_CP109264.1	real_real		4490986	8832998	0.5084328106946249	central	3680	2092	1588	0.5684782608695652	339	235	104	0.6932153392330384	0.12473707836347314	5.256220650137196e-07	1.0512441300274392e-06	3741	2086	1655	0.557604918470997	300	217	83	0.7233333333333334	0.16572841486233636	5.622145174289596e-10	1.1244290348579193e-09	7421	4178	639	452	3.2428132428931242e-15	0.1443583418792712	gtf_oriented/GCF_045209795.1_oriented.gtf	4.289652007949054e-15	True	3.2428132428931242e-15	4.289652007949054e-15	True	0.14523274661290475
GCF_045277005.1	Streptomyces albidoflavus (strain=NBC 01673)	NZ_CP109224.1	real_real		3634757	7097841	0.5120933252801803	central	3080	1753	1327	0.5691558441558442	269	185	84	0.6877323420074349	0.11857649785159075	2.0388834131217936e-05	4.077766826243587e-05	2912	1724	1188	0.592032967032967	349	263	86	0.7535816618911175	0.1615486948581505	1.326671580692832e-11	2.653343161385664e-11	5992	3477	618	448	2.738823106264463e-15	0.14464539558678025	gtf_oriented/GCF_045277005.1_oriented.gtf	3.673176404776859e-15	True	2.738823106264463e-15	3.673176404776859e-15	True	0.14006259635487062
GCF_045865985.1	Streptomyces sp. CMC78 (strain=CMC78)	NZ_AP035884.1	real_real		4001381	8198216	0.48807947973071214	central	3488	2002	1486	0.5739678899082569	329	232	97	0.7051671732522796	0.13119928334402275	1.843634838870237e-07	3.687269677740474e-07	3613	2001	1612	0.5538333794630501	308	222	86	0.7207792207792207	0.16694584131617063	2.3908047139881824e-10	4.781609427976365e-10	7101	4003	637	454	3.8787984368795647e-16	0.14899243633627124	gtf_oriented/GCF_045865985.1_oriented.gtf	6.643397943532986e-16	True	3.8787984368795647e-16	6.643397943532986e-16	True	0.1490725623300967
GCF_045208535.1	Streptomyces sp. NBC_01590 (strain=NBC_01590)	NZ_CP109330.1	real_real		4425591	8697399	0.508840746526634	central	3803	2166	1637	0.5695503549829082	327	225	102	0.6880733944954128	0.11852303951250465	2.9082450670915893e-06	5.816490134183179e-06	3655	2121	1534	0.5803009575923392	306	229	77	0.7483660130718954	0.1680650554795562	1.2296140827443383e-10	2.4592281654886767e-10	7458	4287	633	454	7.519423174948517e-15	0.14240060293409285	gtf_oriented/GCF_045208535.1_oriented.gtf	9.264872041219623e-15	True	7.519423174948517e-15	9.264872041219623e-15	True	0.14329404749603042
GCF_045208545.1	Streptomyces sp. NBC_01594 (strain=NBC_01594)	NZ_CP109322.1	real_real		4786324	10711799	0.4468272789659328	central	3752	2130	1622	0.5676972281449894	328	240	88	0.7317073170731707	0.16401008892818136	1.004711160700278e-10	2.009422321400556e-10	4985	2690	2295	0.5396188565697091	320	224	96	0.7	0.16038114343029086	1.0615833215911417e-09	2.1231666431822835e-09	8737	4820	648	464	3.4507569108915045e-19	0.16437260579033108	gtf_oriented/GCF_045208545.1_oriented.gtf	4.5792997585898915e-18	True	3.4507569108915045e-19	4.5792997585898915e-18	True	0.1621956161792361
GCF_045208555.1	Streptomyces microflavus (strain=NBC_01595)	NZ_CP109320.1	real_real		3868070	8029677	0.4817217429792008	central	3334	1896	1438	0.5686862627474505	332	228	104	0.6867469879518072	0.11806072520435673	2.308398957696143e-06	4.616797915392286e-06	3553	2054	1499	0.578103011539544	303	225	78	0.7425742574257426	0.16447124588619855	3.7863339707728894e-10	7.572667941545779e-10	6887	3950	635	453	1.7189470709450943e-14	0.13984146783452556	gtf_oriented/GCF_045208555.1_oriented.gtf	2.004110672149146e-14	True	1.7189470709450943e-14	2.004110672149146e-14	True	0.14126598554527764
GCF_045208625.1	Streptomyces sp. NBC_01597 (strain=NBC_01597)	NZ_CP109319.1	real_real		5132858	10254966	0.5005241363062539	central	4525	2491	2034	0.5504972375690608	314	229	85	0.7292993630573248	0.17880212548826402	1.1231799395806144e-11	2.2463598791612287e-11	4394	2447	1947	0.5568957669549386	328	227	101	0.6920731707317073	0.13517740377676868	1.35428121656475e-07	2.7085624331295e-07	8919	4938	642	456	2.1891440591806264e-17	0.1566308615546146	gtf_oriented/GCF_045208625.1_oriented.gtf	6.792605140737106e-17	True	2.1891440591806264e-17	6.792605140737106e-17	True	0.15698976463251635
GCF_045208695.1	Streptomyces anulatus (strain=NBC_01598)	NZ_CP109317.1	real_real		4193166	8529562	0.4916039065077433	central	3626	2081	1545	0.5739106453392168	323	231	92	0.7151702786377709	0.14125963329855418	2.9285229988667524e-08	5.857045997733505e-08	3733	2061	1672	0.5521028663273506	311	223	88	0.7170418006430869	0.16493893431573625	3.464515322017327e-10	6.929030644034654e-10	7359	4142	634	454	7.460137884396521e-17	0.1532401150032815	gtf_oriented/GCF_045208695.1_oriented.gtf	1.8013154431038048e-16	True	7.460137884396521e-17	1.8013154431038048e-16	True	0.15309928380714521
GCF_045208745.1	Streptomyces sp. NBC_01602 (strain=NBC_01602)	NZ_CP109313.1	real_real		4638486	9974113	0.46505248135849275	central	4014	2279	1735	0.5677628300946687	333	244	89	0.7327327327327328	0.1649699026380641	6.199312494351438e-11	1.2398624988702876e-10	4257	2391	1866	0.5616631430584919	311	220	91	0.707395498392283	0.14573235533379114	3.0357168587442686e-08	6.071433717488537e-08	8271	4670	644	464	1.5651706936307733e-17	0.15587351150581508	gtf_oriented/GCF_045208745.1_oriented.gtf	5.350501990726937e-17	True	1.5651706936307733e-17	5.350501990726937e-17	True	0.15535112898592762
